ranking,playerId,playerName,playerImageUrl,weight,height,backNumber,isRetire,isPlayer,osId,profile,enable,teamId,teamName,teamShortName,teamImageUrl,seasonId,year,upperCategoryId,categoryId,league,division,pitcherEra,pitcherWin,pitcherLose,pitcherSave,pitcherHold,pitcherGameCount,pitcherInning,pitcherKk,pitcherHit,pitcherHr,pitcherR,pitcherEr,pitcherBb,pitcherHp,pitcherWra,pitcherQs,pitcherWhip,pitcherInningKk,pitcherInningBb,pitcherKkBbRate,pitcherPaKkRate,pitcherPaBbRate,pitcherWpa,pitcherWar,pitcherStart,pitcherPitchCount,isQualified,isKoreanPlayer,collect_year,sort_source
,73241,정재훈,https://sports-phinf.pstatic.net/player/kbo/default/73241.png,83,178,41,Y,Y,96582,"{""name"":""정재훈"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/bffd29c0-83cd-4b7d-b896-5d3c4dcbe985.png"",""teamName"":""두산 베어스"",""teamCode"":""OB"",""position"":"""",""backNumber"":""76"",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""정재훈"",""os"":96582}",Y,LT,롯데,롯데,https://sports-phinf.pstatic.net/team/kbo/default/LT.png?type=f92_88,2015,2015,kbaseball,kbo,,,7.10526,0,0,0,0,10,6 1/3,5,16,1,8,5,6,0,0.0,0,3.4699999999999998,7.11,8.53,0.83,12.5,15.0,-0.3,-0.15,,,False,False,2015,pitcherEra
,76461,김기태,https://sports-phinf.pstatic.net/player/kbo/default/76461.png,96,183,30,Y,Y,124751,"{""name"":""김기태"",""image"":""https://ssl.pstatic.net/sstatic/people/12/201804131548352331.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""김기태"",""os"":124751}",Y,SS,삼성,삼성,https://sports-phinf.pstatic.net/team/kbo/default/SS.png?type=f92_88,2015,2015,kbaseball,kbo,,,7.05682,3,0,0,0,23,29 1/3,23,36,11,25,23,10,0,1.0,0,1.5699999999999998,7.06,3.07,2.3,17.6,7.6,0.283,-0.49,,,False,False,2015,pitcherEra
,60339,김건태,https://sports-phinf.pstatic.net/player/kbo/default/60339.png,85,185,24,Y,Y,177771,"{""name"":""김건태"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/da5b77d2-6098-4ce5-bcbd-bac9fa39e415.png"",""teamName"":""NC 다이노스"",""teamCode"":""NC"",""position"":"""",""backNumber"":""81"",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":""Kim Geon Tae"",""keyword"":""김건태"",""os"":177771}",Y,WO,넥센,넥센,https://sports-phinf.pstatic.net/team/kbo/default/WO.png?type=f92_88,2015,2015,kbaseball,kbo,,,7.04348,0,2,0,1,13,15 1/3,11,20,2,14,12,10,3,0.0,0,1.96,6.46,5.87,1.1,13.9,12.7,-0.445,-0.16,,,False,False,2015,pitcherEra
,70425,배영수,https://sports-phinf.pstatic.net/player/kbo/default/70425.png,97,184,25,Y,Y,96628,"{""name"":""배영수"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/a0eb5451-45ff-4411-af00-e705ca7a52aa.png"",""teamName"":""SSG 랜더스"",""teamCode"":""SK"",""position"":"""",""backNumber"":""81"",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""배영수"",""os"":96628}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2015,2015,kbaseball,kbo,,,7.0396,4,11,0,1,32,101,56,124,21,93,79,39,14,0.26666666666,3,1.6099999999999999,4.99,3.48,1.44,11.9,8.3,-2.854,-0.72,,,False,False,2015,pitcherEra
,73801,송은범,https://sports-phinf.pstatic.net/player/kbo/default/73801.png,93,182,46,N,Y,96721,"{""name"":""송은범"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/004f3006-bf72-48eb-aa22-78090fa7bfa6.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""송은범"",""os"":96721}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2015,2015,kbaseball,kbo,,,7.03791,2,9,4,1,33,70 1/3,48,103,10,59,55,30,4,0.18181818181,0,1.8900000000000001,6.14,3.84,1.6,14.1,8.8,-2.5380000000000003,0.09,,,False,False,2015,pitcherEra
,72649,신용운,https://sports-phinf.pstatic.net/player/kbo/default/72649.png,72,180,15,Y,Y,96557,"{""name"":""신용운"",""image"":""https://ssl.pstatic.net/sstatic/people/41/201412151803037161.jpg"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""신용운"",""os"":96557}",Y,SS,삼성,삼성,https://sports-phinf.pstatic.net/team/kbo/default/SS.png?type=f92_88,2015,2015,kbaseball,kbo,,,7.01299,1,1,0,2,35,25 2/3,22,35,2,23,20,16,2,0.5,0,1.99,7.71,5.61,1.38,16.8,12.2,-0.587,-0.28,,,False,False,2015,pitcherEra
,78257,진야곱,https://sports-phinf.pstatic.net/player/kbo/default/78257.png,81,183,35,Y,Y,144414,"{""name"":""진야곱"",""image"":""https://ssl.pstatic.net/sstatic/people/6/202211091449403901.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구감독"",""전 야구선수""],""viewName"":"""",""keyword"":""진야곱"",""os"":144414}",Y,OB,두산,두산,https://sports-phinf.pstatic.net/team/kbo/default/OB.png?type=f92_88,2015,2015,kbaseball,kbo,,,7.01299,5,9,0,4,47,102 2/3,108,120,12,88,80,68,3,0.35714285714,2,1.83,9.47,5.96,1.5899999999999999,22.2,14.0,-1.183,-0.82,,,False,False,2015,pitcherEra
,62349,김병현,https://sports-phinf.pstatic.net/player/kbo/default/62349.png,90,178,45,Y,Y,94087,"{""name"":""김병현"",""image"":""https://ssl.pstatic.net/sstatic/people/portrait/202109/20210901154634702.jpg"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구선수""],""viewName"":"""",""keyword"":""김병현"",""os"":94087}",Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.97959,0,5,0,2,23,49,38,67,7,38,38,18,11,0.0,0,1.73,6.98,3.31,2.11,16.4,7.8,-1.069,0.05,,,False,False,2015,pitcherEra
,64017,심재민,https://sports-phinf.pstatic.net/player/kbo/default/64017.png,92,182,23,N,Y,483592,"{""name"":""심재민"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/a17f6947-e6a4-48e7-b1b3-e37b7a3fa21b.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""심재민"",""os"":483592}",Y,KT,KT,KT,https://sports-phinf.pstatic.net/team/kbo/default/KT.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.86982,2,3,0,1,50,56 1/3,29,68,3,45,43,41,7,0.4,0,1.9300000000000002,4.63,6.55,0.71,10.7,15.2,-0.331,0.11,,,False,False,2015,pitcherEra
,60845,문광은,https://sports-phinf.pstatic.net/player/kbo/default/60845.png,85,180,61,N,Y,173601,"{""name"":""문광은"",""image"":""https://ssl.pstatic.net/sstatic/people/35/202003201556031441.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""문광은"",""os"":173601}",Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.85492,1,5,1,11,53,64 1/3,54,87,13,55,49,27,4,0.16666666666,0,1.77,7.55,3.7800000000000002,2.0,17.8,8.9,-0.779,-1.01,,,False,False,2015,pitcherEra
,65057,이창재,https://sports-phinf.pstatic.net/player/kbo/default/65057.png,71,178,21,N,Y,2333060,"{""name"":""이창재"",""image"":""https://ssl.pstatic.net/sstatic/people/22/202203311918091261.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":""Chang Jae Lee"",""keyword"":""이창재"",""os"":2333060}",Y,KT,KT,KT,https://sports-phinf.pstatic.net/team/kbo/default/KT.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.81818,0,1,0,3,38,33,32,38,8,30,25,12,2,0.0,0,1.52,8.73,3.27,2.67,21.2,7.9,-0.068,-0.15,,,False,False,2015,pitcherEra
,72321,배힘찬,https://sports-phinf.pstatic.net/player/kbo/default/72321.png,91,185,37,N,Y,96695,"{""name"":""배힘찬"",""image"":""https://ssl.pstatic.net/sstatic/people/187/201706211710042031.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""배힘찬"",""os"":96695}",Y,WO,넥센,넥센,https://sports-phinf.pstatic.net/team/kbo/default/WO.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.75,0,1,0,0,7,6 2/3,1,10,1,7,5,6,0,0.0,0,2.4,1.35,8.1,0.17,2.7,16.2,-0.377,-0.12,,,False,False,2015,pitcherEra
,78730,윤기호,https://sports-phinf.pstatic.net/player/kbo/default/78730.png,83,184,57,N,Y,,,Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.75,0,0,0,0,3,2 2/3,0,2,1,2,2,1,0,0.0,0,1.13,0.0,3.38,0.0,0.0,10.0,0.03,-0.04,,,False,False,2015,pitcherEra
,64769,정광운,https://sports-phinf.pstatic.net/player/kbo/default/64769.png,81,184,19,N,Y,645998,"{""name"":""정광운"",""image"":""https://ssl.pstatic.net/sstatic/people/158/201603071558027361.jpg"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""정광운"",""os"":645998}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.75,0,0,0,0,2,1 1/3,1,2,0,1,1,1,0,0.0,0,2.25,6.75,6.75,1.0,14.3,14.3,0.003,0.0,,,False,False,2015,pitcherEra
,65659,험버,https://sports-phinf.pstatic.net/player/kbo/default/65659.png,95,190,59,N,Y,,,Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.75,3,3,0,0,12,50 2/3,35,62,11,38,38,32,5,0.5,2,1.8599999999999999,6.22,5.68,1.09,14.3,13.1,-1.156,-0.04,,,False,False,2015,pitcherEra
,65056,엄상백,https://sports-phinf.pstatic.net/player/kbo/default/65056.png,72,187,11,N,Y,2333052,"{""name"":""엄상백"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/786cfd38-f689-45e2-8a5b-38f6facade2e.png"",""teamName"":""한화 이글스"",""teamCode"":""HH"",""position"":""투수"",""backNumber"":""11"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""엄상백"",""os"":2333052}",Y,KT,KT,KT,https://sports-phinf.pstatic.net/team/kbo/default/KT.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.66,5,6,0,0,28,100,78,127,15,77,74,50,10,0.45454545454,3,1.77,7.02,4.5,1.56,16.8,10.8,-1.83,1.15,,,False,False,2015,pitcherEra
,60634,임기준,https://sports-phinf.pstatic.net/player/kbo/default/60634.png,86,182,26,N,Y,175095,"{""name"":""임기준"",""image"":""https://ssl.pstatic.net/sstatic/people/167/20200402161459481.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""임기준"",""os"":175095}",Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.61765,1,3,0,0,17,34,26,39,4,32,25,27,12,0.25,0,1.94,6.88,7.15,0.96,14.9,15.4,-1.092,-0.42,,,False,False,2015,pitcherEra
,76540,배장호,https://sports-phinf.pstatic.net/player/kbo/default/76540.png,99,188,49,Y,Y,123569,"{""name"":""배장호"",""image"":""https://ssl.pstatic.net/sstatic/people/181/202003231544346731.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""배장호"",""os"":123569}",Y,LT,롯데,롯데,https://sports-phinf.pstatic.net/team/kbo/default/LT.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.59302,0,2,0,0,9,28 2/3,9,35,5,21,21,10,5,0.0,0,1.5699999999999998,2.83,3.14,0.9,6.8,7.6,-0.544,0.06,,,False,False,2015,pitcherEra
,63914,손정욱,https://sports-phinf.pstatic.net/player/kbo/default/63914.png,84,182,0,Y,Y,481913,"{""name"":""손정욱"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/c62761f3-4b6e-4cf7-ba42-3e36b02c695a.png"",""teamName"":""NC 다이노스"",""teamCode"":""NC"",""position"":"""",""backNumber"":""90"",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""손정욱"",""os"":481913}",Y,NC,NC,NC,https://sports-phinf.pstatic.net/team/kbo/default/NC.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.55714,1,0,0,0,20,23 1/3,17,37,3,17,17,9,0,1.0,0,1.97,6.5600000000000005,3.4699999999999998,1.8900000000000001,15.2,8.0,-0.138,-0.14,,,False,False,2015,pitcherEra
,77563,이상화,https://sports-phinf.pstatic.net/player/kbo/default/77563.png,95,188,21,N,Y,128346,"{""name"":""이상화"",""image"":""https://ssl.pstatic.net/sstatic/people/60/202005221604058761.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""이상화"",""os"":128346}",Y,LT,롯데,롯데,https://sports-phinf.pstatic.net/team/kbo/default/LT.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.54545,3,8,0,0,14,55,35,69,7,43,40,25,1,0.27272727272,2,1.71,5.73,4.09,1.4,13.7,9.8,-1.307,0.37,,,False,False,2015,pitcherEra
,74731,송창식,https://sports-phinf.pstatic.net/player/kbo/default/74731.png,104,183,0,Y,Y,98796,"{""name"":""송창식"",""image"":""https://ssl.pstatic.net/sstatic/people/129/202003301419208681.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구선수""],""viewName"":"""",""keyword"":""송창식"",""os"":98796}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.44037,8,7,0,11,64,109,87,115,29,82,78,64,7,0.53333333333,2,1.6400000000000001,7.18,5.28,1.3599999999999999,17.3,12.7,-1.641,-0.67,,,False,False,2015,pitcherEra
,62360,김태훈,https://sports-phinf.pstatic.net/player/kbo/default/62360.png,101,187,27,N,Y,312003,"{""name"":""김태훈"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/9d32b569-93e7-460e-8131-402dbe52aa01.png"",""teamName"":""삼성 라이온즈"",""teamCode"":""SS"",""position"":""투수"",""backNumber"":""27"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""김태훈"",""os"":312003}",Y,WO,넥센,넥센,https://sports-phinf.pstatic.net/team/kbo/default/WO.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.43709,1,1,0,0,22,50 1/3,32,56,7,41,36,30,3,0.5,0,1.71,5.72,5.36,1.07,13.5,12.7,0.066,-0.27,,,False,False,2015,pitcherEra
,74139,장진용,https://sports-phinf.pstatic.net/player/kbo/default/74139.png,92,187,39,Y,Y,98807,"{""name"":""장진용"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/bda4b0ab-14fe-47b7-825f-488676055af1.png"",""teamName"":""LG 트윈스"",""teamCode"":""LG"",""position"":"""",""backNumber"":""93"",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""장진용"",""os"":98807}",Y,LG,LG,LG,https://sports-phinf.pstatic.net/team/kbo/default/LG.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.40206,1,3,0,0,11,32 1/3,20,43,5,26,23,7,5,0.25,0,1.55,5.57,1.95,2.86,13.3,4.7,-0.702,-0.39,,,False,False,2015,pitcherEra
,62463,이준형,https://sports-phinf.pstatic.net/player/kbo/default/62463.png,82,187,63,N,Y,315476,"{""name"":""이준형"",""image"":""https://ssl.pstatic.net/sstatic/people/74/202203312031116541.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""이준형"",""os"":315476}",Y,LG,LG,LG,https://sports-phinf.pstatic.net/team/kbo/default/LG.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.35294,0,2,0,0,4,5 2/3,5,7,1,7,4,9,1,0.0,0,2.82,7.9399999999999995,14.29,0.56,14.3,25.7,-0.42,-0.22,,,False,False,2015,pitcherEra
,60336,문성현,https://sports-phinf.pstatic.net/player/kbo/default/60336.png,89,182,21,Y,Y,166816,"{""name"":""문성현"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/eb96b77d-1834-41a2-80a8-b418c536cf6e.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구선수""],""viewName"":"""",""keyword"":""문성현"",""os"":166816}",Y,WO,넥센,넥센,https://sports-phinf.pstatic.net/team/kbo/default/WO.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.28364,0,5,0,1,34,91 2/3,58,114,10,75,64,39,5,0.0,1,1.67,5.6899999999999995,3.83,1.49,13.6,9.2,-1.909,-0.06,,,False,False,2015,pitcherEra
,63638,박준표,https://sports-phinf.pstatic.net/player/kbo/default/63638.png,93,181,31,Y,Y,474197,"{""name"":""박준표"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/809e3e8e-fdb8-408b-b9e1-7e8051569ddf.png"",""teamName"":""KIA 타이거즈"",""teamCode"":""HT"",""position"":"""",""backNumber"":"""",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""박준표"",""os"":474197}",Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.26087,2,2,0,3,37,46,33,54,4,32,32,11,5,0.5,0,1.41,6.46,2.15,3.0,16.4,5.5,-0.411,0.17,,,False,False,2015,pitcherEra
,71260,이재우,https://sports-phinf.pstatic.net/player/kbo/default/71260.png,82,183,11,Y,Y,96566,"{""name"":""이재우"",""image"":""https://ssl.pstatic.net/sstatic/people/50/201603071714098471.jpg"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""이재우"",""os"":96566}",Y,OB,두산,두산,https://sports-phinf.pstatic.net/team/kbo/default/OB.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.26087,0,2,0,9,37,46,47,44,9,33,32,28,5,0.0,0,1.5699999999999998,9.2,5.48,1.6800000000000002,22.1,13.1,-0.431,-0.48,,,False,False,2015,pitcherEra
,64155,임지섭,https://sports-phinf.pstatic.net/player/kbo/default/64155.png,100,189,51,N,Y,578514,"{""name"":""임지섭"",""image"":""https://ssl.pstatic.net/sstatic/people/17/20220330201739831.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""임지섭"",""os"":578514}",Y,LG,LG,LG,https://sports-phinf.pstatic.net/team/kbo/default/LG.png?type=f92_88,2015,2015,kbaseball,kbo,,,6.25263,1,2,0,0,8,31 2/3,37,18,3,23,22,36,2,0.33333333333,2,1.71,10.52,10.23,1.03,25.7,25.0,-0.493,-0.31,,,False,False,2015,pitcherEra
,95657,임창용,https://sports-phinf.pstatic.net/player/kbo/default/95657.png,82,182,12,Y,Y,94906,"{""name"":""임창용"",""image"":""https://ssl.pstatic.net/sstatic/people/94/201804161029124321.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구선수""],""viewName"":"""",""keyword"":""임창용"",""os"":94906}",Y,SS,삼성,삼성,https://sports-phinf.pstatic.net/team/kbo/default/SS.png?type=f92_88,2015,2015,kbaseball,kbo,,,2.83333,5,2,33,0,55,54,71,45,2,17,17,13,3,0.71428571428,0,1.07,11.83,2.17,5.46,32.4,5.9,0.401,2.0,,,False,False,2015,pitcherSave
,78352,임창민,https://sports-phinf.pstatic.net/player/kbo/default/78352.png,94,183,45,Y,Y,154000,"{""name"":""임창민"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/5c143ae1-df89-416b-a50d-02a136c20b40.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구선수""],""viewName"":"""",""keyword"":""임창민"",""os"":154000}",Y,NC,NC,NC,https://sports-phinf.pstatic.net/team/kbo/default/NC.png?type=f92_88,2015,2015,kbaseball,kbo,,,3.79688,1,5,31,0,61,64,72,57,7,28,27,21,1,0.16666666666,0,1.22,10.13,2.95,3.43,27.1,7.9,2.316,1.11,,,False,False,2015,pitcherSave
,75620,윤석민,https://sports-phinf.pstatic.net/player/kbo/default/75620.png,90,185,24,Y,Y,112291,"{""name"":""윤석민"",""image"":""https://ssl.pstatic.net/sstatic/people/119/202107091420081171.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구선수"",""방송인""],""viewName"":"""",""keyword"":""윤석민"",""os"":112291}",Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2015,2015,kbaseball,kbo,,,2.95714,2,6,30,0,51,70,68,69,4,23,23,24,2,0.25,0,1.33,8.74,3.09,2.83,22.9,8.1,1.259,2.93,,,False,False,2015,pitcherSave
,75321,손승락,https://sports-phinf.pstatic.net/player/kbo/default/75321.png,99,187,1,Y,Y,120274,"{""name"":""손승락"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/5f8e7d81-fadc-47fc-883b-5543779574fb.png"",""teamName"":""KIA 타이거즈"",""teamCode"":""HT"",""position"":"""",""backNumber"":""68"",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":""孫昇樂"",""keyword"":""손승락"",""os"":120274}",Y,WO,넥센,넥센,https://sports-phinf.pstatic.net/team/kbo/default/WO.png?type=f92_88,2015,2015,kbaseball,kbo,,,3.81522,4,6,23,0,58,61 1/3,63,73,6,35,26,13,3,0.4,0,1.4,9.24,1.9100000000000001,4.85,23.2,4.8,-0.421,1.03,,,False,False,2015,pitcherSave
,76329,이현승,https://sports-phinf.pstatic.net/player/kbo/default/76329.png,87,179,48,Y,Y,123023,"{""name"":""이현승"",""image"":""https://ssl.pstatic.net/sstatic/people/9/202203302152297191.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구선수""],""viewName"":"""",""keyword"":""이현승"",""os"":123023}",Y,OB,두산,두산,https://sports-phinf.pstatic.net/team/kbo/default/OB.png?type=f92_88,2015,2015,kbaseball,kbo,,,2.89286,3,1,18,2,41,46 2/3,41,45,3,16,15,10,2,0.75,0,1.18,7.91,1.9300000000000002,4.1,21.5,5.2,2.948,1.53,,,False,False,2015,pitcherSave
,72447,권혁,https://sports-phinf.pstatic.net/player/kbo/default/72447.png,103,192,47,Y,Y,96636,"{""name"":""권혁"",""image"":""https://ssl.pstatic.net/sstatic/people/125/202003241743091071.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""스포츠해설가"",""전 야구선수""],""viewName"":"""",""keyword"":""권혁"",""os"":96636}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2015,2015,kbaseball,kbo,,,4.98214,9,13,17,6,78,112,88,124,15,68,62,53,5,0.40909090909,0,1.58,7.07,4.26,1.6600000000000001,17.4,10.5,-0.175,0.69,,,False,False,2015,pitcherSave
,74857,정우람,https://sports-phinf.pstatic.net/player/kbo/default/74857.png,83,181,57,Y,Y,98814,"{""name"":""정우람"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/6be2ec9c-90e9-48e5-b896-15e8309dc690.png"",""teamName"":""한화 이글스"",""teamCode"":""HH"",""position"":"""",""backNumber"":""77"",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""정우람"",""os"":98814}",Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2015,2015,kbaseball,kbo,,,3.21429,7,5,16,11,69,70,90,52,3,25,25,28,1,0.58333333333,0,1.1400000000000001,11.57,3.6,3.21,31.4,9.8,1.767,2.45,,,False,False,2015,pitcherSave
,77147,봉중근,https://sports-phinf.pstatic.net/player/kbo/default/77147.png,98,190,51,Y,Y,94422,"{""name"":""봉중근"",""image"":""https://ssl.pstatic.net/sstatic/people/portrait/201901/20190102223042123-4701181.jpg"",""teamName"":""SSG 랜더스"",""teamCode"":""SK"",""position"":"""",""backNumber"":""80"",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""봉중근"",""os"":94422}",Y,LG,LG,LG,https://sports-phinf.pstatic.net/team/kbo/default/LG.png?type=f92_88,2015,2015,kbaseball,kbo,,,4.92568,5,2,15,0,47,49 1/3,39,60,10,28,27,23,6,0.71428571428,0,1.6800000000000002,7.11,4.2,1.7,17.5,10.3,0.234,-0.55,,,False,False,2015,pitcherSave
,72862,윤길현,https://sports-phinf.pstatic.net/player/kbo/default/72862.png,85,183,51,N,Y,96743,"{""name"":""윤길현"",""image"":""https://ssl.pstatic.net/sstatic/people/39/201904121128233031.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""윤길현"",""os"":96743}",Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2015,2015,kbaseball,kbo,,,3.15957,0,4,13,17,70,62 2/3,62,58,7,25,22,36,2,0.0,0,1.5,8.9,5.17,1.72,21.8,12.7,0.15,1.07,,,False,False,2015,pitcherSave
,77318,장시환,https://sports-phinf.pstatic.net/player/kbo/default/77318.png,97,184,28,N,Y,128980,"{""name"":""장시환"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/b7f3c3db-612a-4b61-9070-d9244004c894.png"",""teamName"":""LG 트윈스"",""teamCode"":""LG"",""position"":""투수"",""backNumber"":""28"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""장시환"",""os"":128980}",Y,KT,KT,KT,https://sports-phinf.pstatic.net/team/kbo/default/KT.png?type=f92_88,2015,2015,kbaseball,kbo,,,3.97768,7,5,12,0,47,74 2/3,75,73,1,33,33,28,1,0.58333333333,0,1.35,9.04,3.38,2.68,24.4,9.1,0.661,2.56,,,False,False,2015,pitcherSave
