collect_year,playerId,playerName,teamName,isRetire,isPlayer,pitcherGameCount,pitcherInning,pitcherEra,pitcherWhip,pitcherWin,pitcherLose,pitcherSave,pitcherHold,pitcherHit,pitcherWar,sort_source
2019,77637,양현종,KIA,N,Y,29,184 2/3,2.29061,1.07,16,8,0,0,165,6.57,pitcherWar
2019,77829,김광현,SK,N,Y,31,190 1/3,2.50613,1.24,17,6,0,0,198,6.41,pitcherWar
2019,65543,린드블럼,두산,Y,Y,30,194 2/3,2.49658,1.0,20,3,0,0,165,6.24,pitcherWar
2019,68815,산체스,SK,N,Y,28,165,2.61818,1.17,17,5,0,0,151,6.23,pitcherWar
2019,69343,요키시,키움,N,Y,30,181 1/3,3.12684,1.13,13,9,0,0,166,4.63,pitcherWar
2019,69744,서폴드,한화,N,Y,31,192 1/3,3.50953,1.27,12,11,0,0,191,4.49,pitcherWar
2019,79229,유희관,두산,Y,Y,28,166 1/3,3.24649,1.28,11,8,0,0,171,2.74,pitcherWar
2019,67313,브리검,키움,N,Y,28,158 1/3,2.95579,1.23,13,5,0,0,148,4.13,pitcherWar
2019,69748,채드벨,한화,N,Y,29,177 1/3,3.50188,1.31,11,10,0,0,169,3.81,pitcherWar
2019,65546,레일리,롯데,N,Y,30,181,3.87845,1.41,5,14,0,0,191,3.8,pitcherWar
2019,65320,최원태,키움,N,Y,27,157 1/3,3.38,1.28,11,5,0,0,165,3.69,pitcherWar
2019,69032,쿠에바스,KT,N,Y,30,184,3.61957,1.17,13,10,0,0,153,3.61,pitcherWar
2019,69045,알칸타라,KT,N,Y,27,172 2/3,4.01351,1.25,11,11,0,0,189,3.5,pitcherWar
2019,69103,켈리,LG,N,Y,29,180 1/3,2.54529,1.14,14,12,0,0,164,3.2,pitcherWar
2019,63991,박진우,NC,Y,Y,41,140 2/3,3.13507,1.18,9,7,0,5,137,3.19,pitcherWar
2019,69940,루친스키,NC,N,Y,30,177 1/3,3.04511,1.18,9,9,0,0,164,3.93,pitcherWar
2019,74359,오주원,키움,Y,Y,57,54 1/3,2.31902,1.12,3,3,18,3,54,1.49,pitcherWar
2019,66291,이영하,두산,N,Y,29,163 1/3,3.63673,1.28,17,4,0,0,148,2.54,pitcherWar
2019,69446,원태인,삼성,N,Y,26,112,4.82143,1.41,4,8,0,2,119,1.41,pitcherWar
2019,68501,최하늘,롯데,N,Y,2,2,27.0,3.0,0,1,0,0,4,-0.27,pitcherEra
2019,64029,류희운,KT,N,Y,1,2 1/3,23.1429,4.29,0,1,0,0,8,-0.19,pitcherEra
2019,67863,이원준,SK,N,Y,2,2 1/3,19.2857,3.0,0,1,0,0,3,-0.2,pitcherEra
2019,68616,김승범,KIA,N,Y,1,1,18.0,5.0,0,0,0,0,4,-0.05,pitcherEra
2019,63961,윤호솔,한화,N,Y,3,3 2/3,17.1818,3.0,0,0,0,0,8,-0.18,pitcherEra
2019,69168,이상영,LG,N,Y,3,2 2/3,16.875,3.38,0,0,0,0,9,-0.2,pitcherEra
2019,66960,정수민,NC,N,Y,7,9 1/3,16.3929,2.89,0,2,0,0,17,-0.58,pitcherEra
2019,62595,정태승,롯데,N,Y,1,1,27.0,3.0,0,0,0,0,2,-0.07,pitcherEra
2019,67365,양지율,키움,N,Y,4,5 1/3,15.1875,2.44,0,0,0,0,12,-0.3,pitcherEra
2019,64759,서균,한화,N,Y,7,4 1/3,14.5385,3.0,0,0,0,0,10,-0.23,pitcherEra
2019,69054,이상동,KT,N,Y,6,6 1/3,14.2105,1.89,0,0,0,0,10,-0.3,pitcherEra
2019,69328,박주성,키움,N,Y,4,4,13.5,3.25,0,0,0,0,7,-0.16,pitcherEra
2019,66741,김재영,한화,N,Y,5,8 1/3,12.96,2.04,0,0,0,0,14,-0.45,pitcherEra
2019,65639,박정수,KIA,N,Y,3,5,12.6,2.8,0,0,0,0,10,-0.24,pitcherEra
2019,62920,노건우,NC,N,Y,5,3 2/3,12.2727,2.45,0,0,0,0,8,-0.18,pitcherEra
2019,73117,우규민,삼성,N,Y,54,59,2.74576,1.15,2,7,15,7,58,1.47,pitcherWar
2019,69047,전용주,KT,N,Y,4,3,15.0,4.0,0,0,0,0,6,-0.18,pitcherEra
2019,68529,이승헌,롯데,N,Y,1,2,31.5,5.0,0,1,0,0,7,-0.25,pitcherEra
2019,74748,정재원,SK,Y,Y,4,2 2/3,16.875,2.25,0,0,0,0,6,-0.18,pitcherEra
2019,61396,박정준,두산,Y,Y,2,1 2/3,32.4,4.8,0,0,0,0,3,-0.24,pitcherEra
2019,69656,윌랜드,KIA,N,Y,28,165,4.74545,1.52,8,10,0,0,191,1.38,pitcherWar
2019,65062,김재윤,KT,N,Y,43,47 2/3,2.26573,0.82,2,2,7,9,27,1.35,pitcherWar
2019,77318,장시환,롯데,N,Y,27,125 1/3,4.95479,1.64,6,13,0,0,147,1.35,pitcherWar
2019,68043,김민,KT,N,Y,27,150 2/3,4.95796,1.59,6,12,0,0,175,1.32,pitcherWar
2019,76430,김태혁,키움,N,Y,67,56 2/3,3.01765,1.38,3,5,0,40,50,1.29,pitcherWar
2019,67828,김성민,키움,N,Y,50,56 1/3,2.55621,1.14,2,0,0,5,53,1.26,pitcherWar
2019,66609,전상현,KIA,N,Y,57,60 2/3,3.11538,1.09,1,4,0,15,45,1.26,pitcherWar
2019,69413,맥과이어,삼성,N,Y,21,112 1/3,5.04748,1.65,4,8,0,0,119,1.25,pitcherWar
2019,77211,이용찬,두산,N,Y,26,148 1/3,4.06517,1.44,7,10,0,0,168,1.27,pitcherWar
2019,76455,차우찬,LG,Y,Y,29,168 1/3,4.11683,1.43,13,8,0,0,181,0.65,pitcherEra
2019,69640,터너,KIA,N,Y,28,153 1/3,5.4587,1.55,7,13,0,0,179,0.18,pitcherEra
2019,67588,윤성빈,롯데,N,Y,1,0 1/3,81.0,9.0,0,1,0,0,0,-0.15,pitcherEra
2019,69360,조영건,키움,N,Y,1,0 1/3,81.0,18.0,0,1,0,0,3,-0.15,pitcherEra
2019,74731,송창식,한화,Y,Y,1,0 1/3,54.0,9.0,0,0,0,0,3,-0.1,pitcherEra
2019,63749,이충호,한화,N,Y,1,1,45.0,7.0,0,0,0,0,6,-0.14,pitcherEra
2019,68419,최지명,삼성,N,Y,28,106 2/3,4.80938,1.53,6,6,0,2,127,1.24,pitcherWar
2020,67119,고우석,LG,N,Y,40,41 2/3,4.104,1.34,0,4,17,1,37,0.55,pitcherSave
2020,76430,김태혁,키움,N,Y,60,51 1/3,4.73377,1.42,3,3,5,11,52,0.31,pitcherSave
2020,74857,정우람,한화,Y,Y,50,54 1/3,4.80368,1.29,3,5,16,0,58,1.05,pitcherSave
2020,65643,문경찬,NC,N,Y,56,52,5.01923,1.27,0,5,10,11,51,-0.15,pitcherSave
2020,63248,함덕주,두산,N,Y,36,55 1/3,3.90361,1.37,5,1,10,2,55,1.17,pitcherSave
2020,61895,서진용,SK,N,Y,63,61,4.13115,1.41,2,7,8,12,52,0.59,pitcherSave
2020,73117,우규민,삼성,N,Y,52,48,6.1875,1.46,3,3,7,11,61,0.66,pitcherSave
2020,65117,이상규,LG,N,Y,28,31,6.67742,2.13,2,3,4,1,45,-0.59,pitcherSave
2020,62056,정영일,SK,N,Y,29,23 1/3,6.55714,1.8,2,2,2,2,31,-0.33,pitcherSave
2020,73801,송은범,LG,N,Y,56,56,4.5,1.52,4,2,2,6,66,0.31,pitcherSave
2020,68341,안우진,키움,N,Y,42,36,3.0,1.03,2,3,2,13,20,1.03,pitcherSave
2020,76757,유원상,KT,N,Y,62,64,3.79688,1.25,2,1,2,9,52,0.57,pitcherSave
2020,62242,윤명준,두산,Y,Y,42,41,4.82927,1.56,1,0,2,7,51,-0.12,pitcherSave
2020,76329,이현승,두산,Y,Y,62,42 1/3,5.31496,1.63,2,1,2,10,48,-0.05,pitcherSave
2020,75340,전유수,KT,Y,Y,47,45 2/3,5.12409,1.47,5,4,2,3,46,0.44,pitcherSave
2020,63628,고영창,KIA,Y,Y,48,58,6.82759,1.81,1,1,1,2,88,-0.24,pitcherSave
2020,76118,원종현,NC,N,Y,58,57,4.26316,1.33,3,5,30,0,56,1.2,pitcherSave
2020,69813,하재훈,SK,N,Y,15,13,7.61538,2.08,1,1,4,0,19,-0.27,pitcherSave
2020,78352,임창민,NC,Y,Y,44,37 2/3,5.25664,1.65,7,2,0,11,39,0.13,pitcherWin
2020,65696,김명찬,KIA,N,Y,21,8 2/3,6.23077,2.88,0,1,0,1,13,-0.2,pitcherWhip
2020,69748,채드벨,한화,N,Y,16,77,5.96104,1.56,2,8,0,0,85,0.3,pitcherInning
2020,68200,김민규,두산,N,Y,29,53 1/3,4.89375,1.29,1,2,1,0,47,0.35,pitcherSave
2020,50262,이주엽,두산,N,Y,4,3 1/3,8.1,3.0,0,0,0,0,3,-0.08,pitcherWhip
2020,50813,양선률,SK,N,Y,1,1,9.0,3.0,0,0,0,0,1,-0.05,pitcherWhip
2020,67711,김기탁,한화,N,Y,5,7,9.0,2.57,0,0,0,0,13,-0.17,pitcherWhip
2020,79229,유희관,두산,Y,Y,27,136 1/3,5.01711,1.6800000000000002,10,11,0,0,190,-0.28,pitcherInning
2020,77318,장시환,한화,N,Y,26,132 2/3,5.0201,1.61,4,14,0,0,139,1.19,pitcherInning
2020,66291,이영하,두산,N,Y,42,132,4.63636,1.62,5,11,6,0,148,0.65,pitcherInning
2020,64861,이건욱,SK,N,Y,27,122,5.68033,1.52,6,12,0,0,105,1.18,pitcherInning
2020,67603,이승호,키움,N,Y,24,118 2/3,5.08146,1.45,6,6,0,0,132,0.85,pitcherInning
2020,65320,최원태,키움,N,Y,21,110,5.07273,1.38,7,6,0,0,115,0.53,pitcherInning
2020,69539,서준원,롯데,N,Y,31,107 2/3,5.18266,1.5,7,6,0,0,130,0.87,pitcherInning
2020,65616,이민우,KIA,N,Y,22,106,6.79245,1.66,6,10,0,0,129,-0.3,pitcherInning
2020,65048,김민수,KT,N,Y,33,103 1/3,6.09677,1.75,3,8,0,0,151,0.12,pitcherInning
2020,50126,이민호,LG,N,Y,20,97 2/3,3.68601,1.41,4,4,0,0,94,1.19,pitcherInning
2020,60263,이재학,NC,N,Y,19,90 2/3,6.55147,1.63,5,6,0,0,105,0.14,pitcherInning
2020,61365,김대우,삼성,N,Y,28,77 2/3,5.09871,1.56,3,7,0,1,95,0.87,pitcherInning
2020,64768,조이현,SK,N,Y,35,77,5.96104,1.5699999999999998,2,4,0,0,96,0.3,pitcherInning
2020,62360,김태훈,키움,N,Y,53,64,4.21875,1.44,7,0,0,10,70,0.96,pitcherWin
2020,63894,김사윤,SK,N,Y,57,47 1/3,5.1338,1.73,1,1,1,10,37,0.03,pitcherSave
2020,79140,최동환,LG,N,Y,54,57,3.47368,1.16,4,1,0,4,54,0.71,pitcherGameCount
2020,63765,김종수,한화,N,Y,54,50,5.94,1.6,1,1,1,7,54,-0.02,pitcherSave
2020,68403,김무신,삼성,N,Y,61,58,4.65517,1.67,3,5,0,12,66,0.75,pitcherHold
2020,64995,배재환,NC,N,Y,53,43,3.97674,1.7,1,3,0,12,38,0.33,pitcherHold
2020,62920,노건우,삼성,N,Y,45,36 1/3,4.45872,1.5699999999999998,2,3,0,10,28,0.34,pitcherHold
2020,67737,김진영,한화,N,Y,58,54,3.33333,1.3,3,3,0,8,48,0.78,pitcherHold
2020,50556,최준용,롯데,N,Y,31,29 2/3,4.85393,1.42,0,2,0,8,31,0.46,pitcherHold
2020,62655,홍성민,NC,N,Y,30,26,1.03846,1.0,1,0,0,8,20,0.96,pitcherHold
2020,63991,박진우,NC,Y,Y,43,43,5.23256,1.4,2,2,0,7,47,0.22,pitcherHold
2020,67266,박치국,두산,N,Y,63,71 2/3,2.88837,1.38,4,4,0,7,65,0.63,pitcherHold
2020,79293,오현택,롯데,N,Y,48,36,3.75,1.25,3,1,0,7,37,0.6,pitcherHold
2020,64565,이인복,롯데,N,Y,47,45 1/3,3.97059,1.52,1,4,0,2,57,0.71,pitcherGameCount
2020,63950,장현식,KIA,N,Y,37,41,10.7561,2.1,4,4,0,6,64,-1.49,pitcherHold
2020,64805,이승진,두산,N,Y,33,51 1/3,5.61039,1.5,2,4,0,5,55,0.22,pitcherHold
2020,61457,임현준,삼성,Y,Y,51,25 1/3,1.77632,1.22,1,1,0,5,24,0.84,pitcherHold
2020,78517,하준호,KT,N,Y,42,41 2/3,6.048,1.56,0,3,0,5,38,0.03,pitcherHold
2020,60768,이태양,SK,N,Y,53,56,5.46429,1.5,2,1,0,4,68,0.39,pitcherGameCount
2020,62146,최성훈,LG,N,Y,48,33 1/3,3.51,1.56,0,0,0,2,36,0.48,pitcherGameCount
2020,68616,김승범,KIA,N,Y,1,1,9.0,3.0,0,0,0,0,1,-0.03,pitcherWhip
2020,65665,이준영,KIA,N,Y,48,23 2/3,5.32394,1.86,0,2,0,13,31,0.27,pitcherHold
2020,76350,김세현,SK,N,Y,42,42,5.78571,1.5699999999999998,2,0,1,7,44,0.06,pitcherSave
2020,60146,이승현,삼성,N,Y,65,54 1/3,3.47853,1.29,1,2,0,14,45,1.1,pitcherHold
2020,78247,홍상삼,KIA,N,Y,57,48,5.0625,1.79,4,5,0,17,32,0.12,pitcherHold
2020,68701,김진욱,한화,N,Y,22,44 2/3,5.64179,1.6800000000000002,3,4,1,0,50,-0.12,pitcherSave
2020,64554,문동욱,한화,N,Y,19,18,4.5,1.61,0,1,1,1,12,-0.03,pitcherSave
2020,67703,박상원,한화,N,Y,62,58,4.65517,1.41,1,0,1,10,62,0.36,pitcherSave
2020,79825,여건욱,LG,Y,Y,25,27 2/3,7.15663,1.45,1,3,1,2,36,-0.7,pitcherSave
2020,67008,이대은,KT,Y,Y,20,29 1/3,5.82955,1.67,0,4,1,0,36,-0.18,pitcherSave
2020,62951,이형범,두산,N,Y,27,25 2/3,7.71429,1.79,1,2,1,1,30,-0.89,pitcherSave
2020,50662,정해영,KIA,N,Y,47,38 1/3,3.28696,1.7,5,4,1,11,41,0.91,pitcherSave
2020,61643,홍건희,두산,N,Y,60,68 2/3,4.98058,1.4,3,4,1,8,74,0.12,pitcherSave
2020,61295,강동연,NC,Y,Y,22,24,6.0,1.58,1,2,0,1,27,-0.02,pitcherSave
2020,67591,강동호,롯데,N,Y,7,11,7.36364,1.73,1,0,0,0,13,-0.18,pitcherSave
2020,79358,강윤구,NC,Y,Y,30,21,6.85714,2.0,1,1,0,3,31,-0.1,pitcherSave
2020,79130,강지광,SK,N,Y,6,3 2/3,4.90909,2.18,0,0,0,0,7,-0.01,pitcherSave
2020,72523,고효준,롯데,N,Y,24,15 2/3,5.74468,1.6,1,0,0,0,14,-0.04,pitcherSave
2020,64051,이영준,키움,N,Y,52,40,4.73,1.5,2,3,0,25,41,0.26,pitcherHold
2020,63959,임정호,NC,N,Y,69,41,4.60976,1.27,2,2,0,22,32,0.48,pitcherHold
2020,76650,진해수,LG,Y,Y,76,50,4.32,1.54,4,2,0,22,54,0.46,pitcherHold
2020,63512,박진형,롯데,N,Y,53,42 2/3,5.69531,1.62,1,4,0,17,56,0.41,pitcherHold
2020,67421,최지광,삼성,N,Y,51,44 1/3,4.87218,1.47,1,3,0,15,34,0.94,pitcherHold
2020,61145,이우찬,LG,N,Y,4,4 2/3,11.5714,3.43,0,0,0,0,9,-0.21,pitcherWhip
2020,68419,최지명,삼성,N,Y,26,146,3.57534,1.25,11,6,0,0,131,4.15,pitcherWar
2020,63103,류원석,LG,N,Y,4,4 2/3,11.5714,4.07,0,1,0,0,8,-0.49,pitcherEra
2020,75421,오승환,삼성,Y,Y,45,47 2/3,2.64336,1.24,3,2,18,2,44,2.3,pitcherWar
2020,69446,원태인,삼성,N,Y,27,140,4.88571,1.56,6,10,0,0,162,2.15,pitcherWar
2020,64021,박세웅,롯데,N,Y,28,147 1/3,4.70362,1.52,8,10,0,0,177,2.13,pitcherWar
2020,63638,박준표,KIA,Y,Y,50,51 2/3,1.56774,0.95,7,1,6,11,41,2.05,pitcherWar
2020,65062,김재윤,KT,N,Y,56,60 2/3,3.26374,1.27,5,3,21,1,62,1.92,pitcherWar
2020,62363,한현희,키움,N,Y,25,135 2/3,4.97543,1.31,7,9,0,0,141,1.92,pitcherWar
2020,73211,노경은,롯데,N,Y,25,133,4.87218,1.35,5,10,0,0,139,1.85,pitcherWar
2020,63342,조상우,키움,N,Y,53,54 1/3,2.15337,1.25,5,3,33,0,50,2.42,pitcherWar
2020,65764,김민우,한화,N,Y,26,132 2/3,4.34171,1.45,5,10,0,0,121,1.81,pitcherWar
2020,69962,송명기,NC,N,Y,36,87 2/3,3.69582,1.33,9,3,0,0,78,1.67,pitcherWar
2020,78148,정찬헌,LG,Y,Y,19,110 1/3,3.50755,1.33,7,4,0,0,116,1.64,pitcherWar
2020,50705,강재민,한화,N,Y,50,49,2.57143,1.2,1,2,1,14,41,1.63,pitcherWar
2020,65060,주권,KT,N,Y,77,70,2.7,1.23,6,2,0,31,54,1.6,pitcherWar
2020,67263,최원준,두산,N,Y,42,123,3.80488,1.37,10,2,0,0,134,1.6,pitcherWar
2020,64893,박민호,SK,N,Y,57,52,2.42308,1.19,2,1,4,11,43,1.56,pitcherWar
2020,62754,임기영,KIA,N,Y,25,127 2/3,5.14621,1.45,9,10,0,0,152,1.5,pitcherWar
2020,69159,정우영,LG,N,Y,65,75,3.12,1.03,4,4,5,20,48,1.75,pitcherWar
2020,60841,박종훈,SK,N,Y,29,157 1/3,4.80508,1.42,13,11,0,0,146,2.45,pitcherWar
2020,77637,양현종,KIA,N,Y,31,172 1/3,4.70019,1.42,11,10,0,0,180,2.61,pitcherWar
2020,50912,라이트,NC,N,Y,29,157 2/3,4.68076,1.44,11,9,0,0,164,2.66,pitcherWar
2020,67956,김태현,NC,N,Y,2,1 1/3,6.75,4.5,0,0,0,0,2,-0.06,pitcherWhip
2020,50558,스트레일리,롯데,N,Y,31,194 2/3,2.49658,1.02,15,4,0,0,148,7.8,pitcherWar
2020,69045,알칸타라,두산,N,Y,31,198 2/3,2.53691,1.03,20,2,0,0,174,6.52,pitcherWar
2020,50636,브룩스,KIA,N,Y,23,151 1/3,2.4978,1.02,11,4,0,0,131,6.31,pitcherWar
2020,69940,루친스키,NC,N,Y,30,183,3.04918,1.26,19,5,0,0,173,5.58,pitcherWar
2020,69343,요키시,키움,N,Y,27,159 2/3,2.14196,1.06,12,7,0,0,144,5.38,pitcherWar
2020,50404,뷰캐넌,삼성,N,Y,27,174 2/3,3.45229,1.27,15,7,0,0,172,5.33,pitcherWar
2020,65933,구창모,NC,N,Y,15,93 1/3,1.73571,0.81,9,0,0,1,58,4.42,pitcherWar
2020,50040,데스파이네,KT,N,Y,35,207 2/3,4.33387,1.45,15,8,0,0,233,3.98,pitcherWar
2020,62869,문승원,SK,N,Y,25,145 2/3,3.64531,1.24,6,8,0,0,136,3.8,pitcherWar
2020,69103,켈리,LG,N,Y,28,173 1/3,3.32308,1.15,15,7,0,0,160,3.48,pitcherWar
2020,50234,플렉센,두산,N,Y,21,116 2/3,3.00857,1.09,8,4,0,0,97,3.4,pitcherWar
2020,50030,소형준,KT,N,Y,26,133,3.85714,1.4,13,6,0,0,141,3.07,pitcherWar
2020,50640,가뇽,KIA,N,Y,28,159 2/3,4.34029,1.42,11,8,0,0,162,2.97,pitcherWar
2020,69032,쿠에바스,KT,N,Y,27,158,4.10127,1.25,10,8,0,0,152,2.87,pitcherWar
2020,69439,라이블리,삼성,N,Y,21,112,4.25893,1.22,6,7,0,0,98,2.77,pitcherWar
2020,67313,브리검,키움,N,Y,21,107,3.61682,1.31,9,5,0,0,98,2.69,pitcherWar
2020,61101,임찬규,LG,N,Y,27,147 2/3,4.08352,1.41,10,9,0,0,143,1.5,pitcherWar
2020,63543,구승민,롯데,N,Y,57,60 1/3,3.58011,1.09,5,2,0,20,40,1.46,pitcherWar
2020,65516,배제성,KT,N,Y,26,141 1/3,3.94811,1.46,10,7,0,0,130,2.42,pitcherWar
2020,66609,전상현,KIA,N,Y,47,47 2/3,2.45455,1.2,2,2,15,13,35,1.38,pitcherWar
2020,78819,백청훈,LG,Y,Y,2,1 1/3,20.25,3.0,0,0,0,0,4,-0.09,pitcherEra
2020,66305,박승주,키움,Y,Y,5,3 2/3,19.6364,4.09,0,1,0,0,10,-0.4,pitcherEra
2020,69737,노시환,한화,N,Y,1,1,18.0,1.0,0,0,0,0,1,0.0,pitcherEra
2020,68249,박신지,두산,N,Y,2,3,18.0,3.33,0,0,0,0,9,-0.12,pitcherEra
2020,69111,한선태,LG,N,Y,1,1,18.0,5.0,0,0,0,0,3,-0.05,pitcherEra
2020,79617,정용운,LG,Y,Y,3,1 2/3,16.2,2.4,0,0,0,0,3,-0.08,pitcherEra
2020,75258,금민철,KT,N,Y,3,2 1/3,15.4286,3.0,0,0,0,0,6,-0.11,pitcherEra
2020,60181,김지용,LG,Y,Y,4,3 2/3,14.7273,1.91,0,0,0,0,5,-0.14,pitcherEra
2020,69068,이선우,KT,N,Y,2,2,13.5,3.5,0,0,0,0,6,-0.1,pitcherEra
2020,62611,임준섭,한화,N,Y,10,8 2/3,13.5,2.77,0,2,0,1,18,-0.4,pitcherEra
2020,67646,박진태,KIA,Y,Y,12,18 2/3,13.0179,2.57,0,0,0,0,32,-0.85,pitcherEra
2020,74513,장원준,두산,Y,Y,2,5 2/3,12.7059,2.65,0,1,0,0,9,-0.31,pitcherEra
2020,62937,신재영,키움,Y,Y,7,5,12.6,3.4,0,0,0,0,13,-0.27,pitcherEra
2020,65042,홍성무,NC,N,Y,11,15,12.6,2.27,0,0,1,0,21,-0.51,pitcherEra
2020,66630,김현준,KIA,N,Y,15,14 1/3,12.5581,2.3,1,0,0,1,20,-0.49,pitcherEra
2020,50524,샘슨,롯데,N,Y,25,130,5.4,1.56,9,12,0,0,167,1.46,pitcherWar
2020,61962,김정후,키움,N,Y,4,3,12.0,3.67,0,0,0,0,7,-0.12,pitcherEra
2020,62595,정태승,롯데,N,Y,1,1 2/3,21.6,3.6,0,0,0,0,4,-0.17,pitcherEra
2020,60337,김대유,LG,N,Y,3,2 1/3,23.1429,2.57,0,0,0,0,5,-0.19,pitcherEra
2020,50726,한승주,한화,N,Y,1,1 2/3,16.2,3.0,0,0,0,0,3,-0.12,pitcherEra
2020,63464,윤대경,한화,N,Y,55,51,1.58824,1.43,5,0,0,7,48,1.34,pitcherWar
2020,62528,김원중,롯데,N,Y,58,59 1/3,3.94382,1.26,5,4,25,0,52,1.34,pitcherWar
2020,50592,박명현,롯데,N,Y,2,0 2/3,27.0,6.0,0,0,0,0,3,-0.05,pitcherEra
2020,64047,조현우,KT,Y,Y,54,46 2/3,3.08571,1.29,5,1,1,9,38,1.32,pitcherWar
2020,69744,서폴드,한화,N,Y,28,165,4.90909,1.48,10,13,0,0,203,1.31,pitcherWar
2020,75867,김진성,NC,N,Y,48,47 1/3,2.66197,1.08,3,0,0,6,41,1.29,pitcherWar
2020,75342,이보근,KT,N,Y,49,46 2/3,2.50714,1.16,3,1,6,9,42,1.29,pitcherWar
2020,68135,윌슨,LG,Y,Y,25,144 2/3,4.41705,1.38,10,8,0,0,161,1.22,pitcherWar
2020,50835,핀토,SK,N,Y,30,162,6.16667,1.78,6,15,0,0,198,0.72,pitcherEra
2020,63492,이재익,삼성,N,Y,4,0 2/3,135.0,15.0,0,0,0,0,8,-0.27,pitcherEra
2020,61268,양현,키움,N,Y,58,60,3.3,1.25,8,3,2,11,58,1.23,pitcherWar
2020,66047,박세진,KT,N,Y,1,0 1/3,108.0,9.0,0,0,0,0,2,-0.2,pitcherEra
2020,64041,안현준,KT,Y,Y,1,0 1/3,108.0,12.0,0,0,0,0,2,-0.13,pitcherEra
2020,63936,윤강민,SK,Y,Y,1,0 2/3,67.5,7.5,0,0,0,0,4,-0.11,pitcherEra
2020,65392,김정인,키움,N,Y,2,1,54.0,9.0,0,0,0,0,6,-0.18,pitcherEra
2020,50441,황동재,삼성,N,Y,1,1 1/3,54.0,9.0,0,0,0,0,8,-0.27,pitcherEra
2020,66801,김찬호,SK,N,Y,3,2,27.0,4.5,0,0,0,0,5,-0.15,pitcherEra
2020,50397,박관진,키움,N,Y,1,0 1/3,27.0,6.0,0,1,0,0,1,-0.07,pitcherEra
2020,64615,차명진,KIA,N,Y,1,0 1/3,135.0,9.0,0,0,0,0,3,-0.2,pitcherEra
2021,67313,브리검,키움,N,Y,10,61,2.95082,1.23,7,3,0,0,49,1.26,pitcherWin
2021,76329,이현승,두산,Y,Y,38,23 1/3,1.92857,0.94,5,1,0,7,16,0.85,pitcherWin
2021,61895,서진용,SSG,N,Y,65,67 1/3,3.34158,1.49,7,5,9,3,57,0.84,pitcherWin
2021,67421,최지광,삼성,N,Y,60,51 1/3,4.90909,1.56,7,1,0,14,53,0.21,pitcherWin
2021,63543,구승민,롯데,N,Y,68,62 1/3,4.33155,1.25,6,5,0,20,47,0.85,pitcherWin
2021,63342,조상우,키움,N,Y,44,44,3.47727,1.11,6,5,15,5,30,1.03,pitcherWin
2021,68900,김영규,NC,N,Y,37,63 2/3,5.37173,1.52,5,3,0,6,69,0.19,pitcherWin
2021,74857,정우람,한화,Y,Y,50,44 2/3,5.64179,1.5,1,4,15,1,47,-0.26,pitcherSave
2021,79847,김태훈,SSG,N,Y,65,58,4.96552,1.6,2,4,1,16,55,-0.26,pitcherSave
2021,76430,김태혁,SSG,N,Y,50,58 1/3,5.09143,1.73,4,3,6,5,71,-0.07,pitcherSave
2021,73117,우규민,삼성,N,Y,60,49,3.30612,1.37,3,3,2,24,58,0.82,pitcherSave
2021,64805,이승진,두산,N,Y,47,48 1/3,3.91034,1.49,1,4,2,13,41,0.16,pitcherSave
2021,65769,김범수,한화,N,Y,56,70 2/3,5.2217,1.56,4,9,1,9,68,0.39,pitcherSave
2021,67828,김성민,키움,N,Y,47,46 2/3,3.27857,1.67,2,3,1,11,43,0.36,pitcherSave
2021,67391,김재웅,키움,N,Y,51,53 1/3,3.54375,1.54,0,1,1,11,49,0.58,pitcherSave
2021,75867,김진성,NC,N,Y,42,37 2/3,7.16814,1.62,2,4,1,9,43,-0.81,pitcherSave
2021,50157,김윤식,LG,N,Y,35,66 2/3,4.46,1.51,7,4,0,1,65,0.56,pitcherWin
2021,76118,원종현,NC,N,Y,61,53,4.24528,1.7,2,2,14,6,67,0.61,pitcherSave
2021,63464,윤대경,한화,N,Y,43,77 2/3,3.93991,1.38,2,5,0,7,73,0.92,pitcherInning
2021,69360,조영건,키움,N,Y,1,1,0.0,3.0,0,0,0,0,1,0.02,pitcherWhip
2021,51895,장지훈,SSG,N,Y,60,80 1/3,3.92116,1.28,2,5,1,10,84,1.13,pitcherInning
2021,67539,나균안,롯데,N,Y,23,46 1/3,6.41007,1.86,1,2,1,1,62,-0.12,pitcherSave
2021,65464,최정용,KIA,N,Y,1,0 1/3,0.0,3.0,0,0,0,0,1,0.0,pitcherWhip
2021,62908,황윤호,KIA,N,Y,1,0 2/3,0.0,3.0,0,0,0,0,2,0.0,pitcherWhip
2021,50036,이강준,롯데,N,Y,15,8 1/3,10.8,2.88,1,0,0,0,11,-0.38,pitcherWhip
2021,51809,조요한,SSG,N,Y,6,7,7.71429,2.71,0,0,0,1,10,-0.08,pitcherWhip
2021,60336,문성현,키움,Y,Y,4,3 1/3,5.4,2.7,0,0,0,0,3,-0.02,pitcherWhip
2021,66160,유재유,두산,Y,Y,4,3 1/3,10.8,2.7,0,0,0,0,4,-0.19,pitcherWhip
2021,50393,김동욱,키움,N,Y,3,3,9.0,2.67,0,0,0,0,7,-0.08,pitcherWhip
2021,69962,송명기,NC,N,Y,24,123 1/3,5.91081,1.66,8,9,0,0,147,0.78,pitcherInning
