collect_year,playerId,playerName,teamName,isRetire,isPlayer,isQualified,hitterGameCount,hitterAb,hitterHra,hitterObp,hitterSlg,hitterOps,hitterIsop,hitterBabip,hitterWoba,hitterWrcPlus,hitterHr,hitterRbi,hitterRun,hitterHit,hitterH2,hitterH3,hitterBb,hitterHp,hitterKk,hitterSb,hitterCs,hitterGd,hitterWpa,hitterWar,sort_source
2022,76802,김성현,SSG,N,Y,False,130,302,0.2185430463576159,0.295,0.275,0.57,0.056,0.24,0.26,54.0,2,37,38,66,9,1,31,3,36,3,,,-1.262,-0.1,hitterGameCount
2022,64006,심우준,KT,N,Y,False,132,388,0.2396907216494845,0.316,0.302,0.618,0.062,0.284,0.289,73.8,4,34,69,93,8,2,43,2,75,23,,,-2.819,1.5699999999999998,hitterGameCount
2022,64004,김민혁,KT,N,Y,False,132,373,0.2841823056300268,0.349,0.322,0.671,0.038,0.338,0.308,85.0,0,35,47,106,10,2,37,2,62,6,,,-1.664,0.66,hitterGameCount
2022,66657,이진영,한화,N,Y,False,70,220,0.2,0.254,0.373,0.627,0.173,0.288,0.278,67.5,8,31,27,44,12,1,17,0,90,2,,,-2.163,-0.11,hitterHr
2022,51344,김휘집,키움,N,Y,False,112,333,0.2222222222222222,0.326,0.336,0.662,0.114,0.308,0.301,86.5,8,36,40,74,12,1,39,14,115,0,,,-2.507,0.98,hitterHr
2022,76267,최주환,SSG,N,Y,False,97,298,0.2114093959731543,0.288,0.362,0.65,0.151,0.229,0.286,68.2,9,41,36,63,14,2,29,4,55,0,,,-0.998,-0.02,hitterHr
2022,51907,김주원,NC,N,Y,False,96,273,0.2234432234432234,0.331,0.388,0.719,0.165,0.293,0.322,96.2,10,47,35,61,9,3,30,14,89,10,,,-1.269,1.66,hitterHr
2022,52827,크론,SSG,N,Y,False,67,243,0.2222222222222222,0.255,0.42,0.675,0.1979999999999999,0.256,0.296,77.3,11,35,21,54,13,1,9,3,68,0,,,-1.284,0.42,hitterHr
2022,68805,최상민,SSG,N,Y,False,27,14,0.0714285714285714,0.235,0.071,0.306,0.0,0.1,0.272,62.7,0,1,3,1,0,0,3,0,4,3,,,0.231,-0.02,hitterWpa
2022,63704,노수광,한화,N,Y,False,117,315,0.2285714285714285,0.299,0.362,0.661,0.1329999999999999,0.329,0.299,83.3,4,30,33,72,18,6,32,1,107,17,,,-1.558,0.61,hitterSb
2022,50293,양찬열,두산,N,Y,False,41,82,0.2439024390243902,0.333,0.402,0.735,0.158,0.304,0.324,111.4,3,12,15,20,4,0,11,0,23,0,,,0.155,0.4,hitterWpa
2022,77263,김강률,두산,N,Y,False,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2022,78361,전민수,NC,Y,Y,False,20,40,0.275,0.293,0.325,0.618,0.0499999999999999,0.423,0.298,83.0,0,2,3,11,2,0,1,0,14,0,,,0.143,0.19,hitterWpa
2022,52526,피터스,롯데,N,Y,False,85,316,0.2278481012658227,0.299,0.402,0.701,0.174,0.257,0.326,98.7,13,48,32,72,16,0,26,8,77,7,,,0.041,1.33,hitterHr
2022,63257,김인태,두산,N,Y,False,83,235,0.2468085106382978,0.366,0.336,0.702,0.089,0.29,0.339,117.8,5,25,25,58,6,0,41,3,47,1,,,-0.728,1.23,hitterBb
2022,78288,최재훈,한화,N,Y,False,114,364,0.2225274725274725,0.339,0.302,0.641,0.0789999999999999,0.257,0.302,86.8,5,30,38,81,14,0,44,21,65,1,,,-2.381,1.66,hitterBb
2022,63920,김준완,키움,Y,Y,False,111,317,0.1924290220820189,0.339,0.246,0.585,0.0539999999999999,0.242,0.288,74.7,1,28,43,61,10,2,64,8,71,1,,,-1.881,0.67,hitterBb
2022,63543,구승민,롯데,N,Y,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2022,72523,고효준,SSG,N,Y,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2022,68069,고명성,KT,Y,Y,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2022,79358,강윤구,롯데,Y,Y,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2022,66710,강상원,한화,N,Y,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2022,51009,전진영,KT,N,Y,False,4,3,0.3333333333333333,0.333,0.333,0.666,0.0,0.333,0.3,80.4,0,1,0,1,0,0,0,0,0,0,,,0.004,0.0,hitterWpa
2022,64115,장준원,KT,N,Y,False,35,57,0.2456140350877192,0.283,0.439,0.722,0.193,0.297,0.31,90.1,3,10,7,14,2,0,3,0,17,1,,,0.007,0.34,hitterWpa
2022,51269,강현구,두산,N,Y,False,3,3,0.3333333333333333,0.6,0.333,0.933,0.0,0.333,0.474,216.8,0,0,0,1,0,0,1,1,0,0,,,0.013,-0.02,hitterWpa
2022,51640,권다결,KIA,N,Y,False,2,2,0.5,0.5,0.5,1.0,0.0,0.5,0.45,196.4,0,1,0,1,0,0,0,0,0,0,,,0.022,0.03,hitterWpa
2022,52705,유상빈,한화,N,Y,False,17,46,0.3260869565217391,0.319,0.435,0.754,0.1089999999999999,0.417,0.31,92.9,0,4,3,15,5,0,0,0,11,0,,,0.152,-0.01,hitterWpa
2022,65207,신민재,LG,N,Y,False,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137.3,0,0,2,0,0,0,0,0,0,2,,,0.025,-0.13,hitterWpa
2022,64213,최용제,두산,Y,Y,False,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,422.5,0,0,0,0,0,0,0,1,0,0,,,0.033,0.04,hitterWpa
2022,64499,김재현,SSG,Y,Y,False,18,18,0.2222222222222222,0.222,0.278,0.5,0.056,0.267,0.243,41.8,0,4,2,4,1,0,0,0,3,0,,,0.036,-0.1,hitterWpa
2022,69706,허관회,한화,N,Y,False,15,23,0.217391304347826,0.25,0.304,0.554,0.087,0.313,0.273,64.6,0,1,3,5,2,0,1,0,7,1,,,0.037,-0.01,hitterWpa
2022,51604,김선우,KIA,N,Y,False,3,3,0.3333333333333333,0.5,0.333,0.833,0.0,0.333,0.413,168.4,0,0,1,1,0,0,0,1,0,0,,,0.043,0.05,hitterWpa
2022,67609,박정우,KIA,N,Y,False,16,3,0.3333333333333333,0.333,0.333,0.666,0.0,0.5,0.3,84.6,0,2,2,1,0,0,0,0,1,0,,,0.046,-0.02,hitterWpa
2022,69428,이병헌,삼성,N,Y,False,3,4,0.75,0.75,1.0,1.75,0.25,1.0,0.76,420.9,0,1,1,3,1,0,0,0,1,0,,,0.063,0.21,hitterWpa
2022,50007,문상준,KT,N,Y,False,2,3,0.3333333333333333,0.333,0.667,1.0,0.334,1.0,0.413,164.1,0,0,0,1,1,0,0,0,2,0,,,0.071,0.04,hitterWpa
2022,68466,이태훈,삼성,N,Y,False,10,17,0.1764705882352941,0.222,0.176,0.398,0.0,0.273,0.19,-0.3,0,0,2,3,0,0,1,0,6,0,,,0.098,-0.14,hitterWpa
2022,69207,김태근,두산,N,Y,False,2,4,0.5,0.667,0.75,1.417,0.25,0.667,0.602,319.1,0,2,0,2,1,0,1,1,1,0,,,0.119,0.13,hitterWpa
2022,61353,고종욱,KIA,N,Y,False,62,106,0.2830188679245283,0.327,0.425,0.752,0.142,0.337,0.334,110.7,2,14,13,30,7,1,7,0,21,1,,,0.126,0.52,hitterWpa
2022,64011,안승한,두산,Y,Y,False,30,36,0.3333333333333333,0.368,0.417,0.785,0.0839999999999999,0.5,0.34,120.2,0,8,5,12,3,0,2,0,12,0,,,0.133,0.4,hitterWpa
2022,77248,오재원,두산,Y,Y,False,18,29,0.1724137931034483,0.194,0.241,0.435,0.069,0.238,0.19,8.3,0,4,2,5,2,0,1,0,9,1,,,0.138,-0.19,hitterWpa
2022,69203,송승환,두산,Y,Y,False,11,28,0.25,0.25,0.393,0.643,0.143,0.3,0.275,75.1,1,4,3,7,1,0,0,0,7,0,,,0.138,-0.06,hitterWpa
2022,67202,박유연,두산,N,Y,False,13,17,0.2352941176470588,0.316,0.235,0.551,0.0,0.333,0.267,62.4,0,2,0,4,0,0,1,1,5,0,,,0.027,-0.02,hitterWpa
2022,50820,전의산,SSG,N,Y,False,77,241,0.2489626556016597,0.316,0.481,0.797,0.2319999999999999,0.324,0.347,108.5,13,45,36,60,15,1,24,0,84,0,,,-0.36,0.96,hitterHr
2022,67304,김혜성,키움,N,Y,False,129,516,0.3178294573643411,0.373,0.403,0.776,0.085,0.37,0.358,123.7,4,48,81,164,18,7,47,0,83,34,,,-0.368,4.71,hitterWar
2022,74540,강민호,삼성,N,Y,False,130,396,0.2575757575757575,0.33,0.409,0.739,0.1509999999999999,0.271,0.324,89.8,13,66,38,102,19,1,41,3,58,0,,,-1.11,1.7,hitterHr
2022,64868,조용호,KT,N,Y,False,131,474,0.3080168776371308,0.374,0.382,0.756,0.074,0.358,0.347,113.2,3,44,52,146,18,4,49,3,74,5,,,0.249,3.25,hitterWar
2022,68119,문성주,LG,N,Y,False,106,327,0.3027522935779816,0.401,0.422,0.823,0.119,0.325,0.373,139.7,6,41,55,99,15,3,51,3,36,9,,,-0.635,3.25,hitterWar
2022,64166,배정대,KT,N,Y,False,144,508,0.265748031496063,0.339,0.356,0.695,0.0899999999999999,0.339,0.331,104.4,6,56,64,135,24,2,54,4,126,19,,,-1.726,3.29,hitterWar
2022,52904,마티니,NC,N,Y,False,139,510,0.296078431372549,0.365,0.461,0.826,0.165,0.325,0.362,123.4,16,85,67,151,34,1,51,8,86,12,,,-0.907,3.3,hitterWar
2022,68743,정은원,한화,N,Y,False,140,508,0.2736220472440945,0.377,0.368,0.745,0.0939999999999999,0.332,0.346,119.8,8,49,67,139,20,2,85,1,109,10,,,-2.422,3.54,hitterWar
2022,66108,홍창기,LG,N,Y,False,118,437,0.2860411899313501,0.39,0.355,0.745,0.069,0.339,0.354,126.3,1,51,76,125,19,4,59,19,75,13,,,-0.218,3.74,hitterWar
2022,51817,추신수,SSG,Y,Y,False,112,409,0.2591687041564792,0.382,0.43,0.812,0.1709999999999999,0.303,0.374,134.9,16,58,77,106,20,1,71,13,100,15,,,0.439,3.74,hitterWar
2022,78603,김선빈,KIA,N,Y,False,140,505,0.2871287128712871,0.373,0.35,0.723,0.063,0.31,0.335,110.6,3,61,51,145,23,0,65,6,47,13,,,-0.424,3.76,hitterWar
2022,78224,김재환,두산,N,Y,False,128,448,0.2477678571428571,0.34,0.46,0.8,0.212,0.297,0.356,133.1,23,72,64,111,24,1,61,4,133,2,,,-1.055,3.81,hitterWar
2022,62895,한유섬,SSG,N,Y,False,135,458,0.2641921397379912,0.372,0.478,0.85,0.2139999999999999,0.328,0.374,129.8,21,100,62,121,33,1,66,16,137,1,,,1.92,3.86,hitterWar
2022,52630,소크라테스,KIA,N,Y,False,127,514,0.311284046692607,0.354,0.494,0.848,0.183,0.34,0.368,131.9,17,77,83,160,29,7,34,2,81,12,,,-1.345,3.99,hitterWar
2022,67893,박성한,SSG,N,Y,False,140,494,0.2975708502024291,0.375,0.374,0.749,0.076,0.351,0.347,119.0,2,56,68,147,24,4,60,2,81,12,,,0.03,4.02,hitterWar
2022,69102,문보경,LG,N,Y,False,126,406,0.3152709359605911,0.382,0.451,0.833,0.136,0.342,0.369,139.7,9,56,52,128,22,3,47,1,56,7,,,-0.187,4.02,hitterWar
2022,79608,안치홍,롯데,N,Y,False,132,493,0.2839756592292089,0.354,0.436,0.79,0.152,0.292,0.363,123.1,14,58,71,140,27,3,51,5,52,7,,,-0.285,4.19,hitterWar
2022,75847,최정,SSG,N,Y,False,121,414,0.2657004830917874,0.386,0.505,0.891,0.239,0.282,0.396,146.6,26,87,80,110,21,0,66,19,96,12,,,2.462,4.23,hitterWar
2022,75125,박병호,KT,Y,Y,False,124,429,0.275058275058275,0.349,0.559,0.908,0.284,0.309,0.385,143.5,35,98,72,118,17,0,40,12,131,5,,,2.363,4.28,hitterWar
2022,76232,양의지,NC,N,Y,False,130,427,0.2833723653395784,0.38,0.48,0.86,0.197,0.274,0.378,132.3,20,94,61,121,24,0,60,13,48,3,,,-0.794,4.55,hitterWar
2022,79215,박건우,NC,N,Y,False,111,408,0.3357843137254901,0.408,0.458,0.866,0.122,0.375,0.388,147.4,10,61,52,137,18,1,44,8,62,3,,,-0.1,4.5600000000000005,hitterWar
2022,76290,김현수,LG,N,Y,False,141,524,0.2862595419847328,0.375,0.473,0.848,0.187,0.287,0.37,138.2,23,106,78,150,25,2,71,5,62,2,,,1.153,4.66,hitterWar
2022,71564,이대호,롯데,Y,Y,False,142,540,0.3314814814814815,0.379,0.502,0.881,0.1709999999999999,0.334,0.387,138.7,23,101,53,179,23,0,43,2,56,0,,,-0.32,4.86,hitterWar
2022,52712,터크먼,한화,N,Y,False,144,575,0.288695652173913,0.366,0.43,0.796,0.141,0.334,0.358,124.3,12,43,88,166,37,4,64,7,104,19,,,-1.102,5.0,hitterWar
2022,52366,푸이그,키움,N,Y,False,126,473,0.2769556025369979,0.367,0.474,0.841,0.1969999999999999,0.309,0.38,146.1,21,73,65,131,30,0,58,12,100,6,,,-0.313,5.11,hitterWar
2022,79109,오지환,LG,N,Y,False,142,494,0.2692307692307692,0.357,0.47,0.827,0.2009999999999999,0.296,0.364,138.2,25,87,75,133,16,4,62,7,107,20,,,0.919,5.47,hitterWar
2022,68106,이재원,LG,N,Y,False,85,223,0.2242152466367713,0.316,0.453,0.769,0.229,0.278,0.346,124.2,13,43,31,50,8,2,18,12,77,3,,,0.04,1.58,hitterHr
2022,62947,나성범,KIA,N,Y,False,144,563,0.3197158081705151,0.402,0.508,0.91,0.188,0.388,0.409,161.8,21,97,92,180,39,2,64,17,137,6,,,2.004,6.74,hitterWar
2022,51463,피렐라,삼성,N,Y,False,141,561,0.3422459893048128,0.411,0.565,0.976,0.2229999999999999,0.361,0.428,159.7,28,109,102,192,33,4,55,12,81,15,,,2.409,6.89,hitterWar
2022,67341,이정후,키움,N,Y,False,142,553,0.349005424954792,0.421,0.575,0.996,0.2259999999999999,0.339,0.429,171.2,23,113,85,193,36,10,66,5,32,5,,,4.461,8.53,hitterWar
2022,72443,최형우,KIA,N,Y,False,132,454,0.2643171806167401,0.366,0.421,0.787,0.1569999999999999,0.303,0.358,123.0,14,71,55,120,27,1,73,1,92,1,,,-0.439,3.24,hitterWar
2022,62415,박해민,LG,N,Y,False,144,570,0.2894736842105263,0.347,0.368,0.715,0.079,0.332,0.325,104.5,3,49,97,165,20,8,44,9,85,24,,,-1.399,3.1,hitterWar
2022,50854,최지훈,SSG,N,Y,False,144,569,0.3040421792618629,0.362,0.427,0.789,0.123,0.335,0.349,119.9,10,61,93,173,32,4,47,7,77,31,,,-0.365,5.48,hitterWar
2022,79365,박동원,KIA,N,Y,False,123,385,0.2415584415584415,0.334,0.436,0.77,0.194,0.275,0.344,113.4,18,57,52,93,21,0,45,9,95,1,,,-1.921,3.02,hitterWar
2022,69209,페르난데스,두산,N,Y,False,139,508,0.3090551181102362,0.353,0.4,0.753,0.091,0.327,0.341,121.4,6,77,52,157,28,0,35,2,45,0,,,-1.383,3.06,hitterWar
2022,66715,김인환,한화,N,Y,False,113,398,0.2613065326633166,0.305,0.417,0.722,0.1559999999999999,0.32,0.325,100.0,16,54,48,104,14,0,24,3,111,2,,,-2.586,1.4,hitterHr
2022,79456,이지영,키움,N,Y,True,137,420,0.2666666666666666,0.303,0.331,0.634,0.064,0.294,0.288,72.1,2,37,38,112,13,4,20,2,44,1,,,-3.536,0.63,hitterHra
2022,79231,정수빈,두산,N,Y,True,127,405,0.2592592592592592,0.323,0.331,0.654,0.072,0.291,0.31,95.8,3,41,58,105,12,4,39,1,56,15,,,-1.783,1.58,hitterOps
2022,66704,김태연,한화,N,Y,True,119,404,0.2400990099009901,0.325,0.337,0.662,0.097,0.305,0.313,93.1,7,53,46,97,18,0,48,5,106,3,,,-2.602,0.98,hitterOps
2022,65357,송성문,키움,N,Y,True,142,547,0.2468007312614259,0.302,0.371,0.673,0.124,0.256,0.3,79.7,13,79,67,135,21,4,45,1,65,0,,,-2.565,0.39,hitterOps
2022,61102,유강남,LG,N,Y,True,139,416,0.2548076923076923,0.326,0.351,0.677,0.0959999999999999,0.314,0.314,98.4,8,47,54,106,16,0,34,11,98,0,,,-0.791,1.8,hitterOps
2022,76313,황재균,KT,Y,Y,True,141,519,0.2620423892100192,0.335,0.38,0.715,0.118,0.306,0.325,95.8,10,64,59,136,25,3,53,5,99,6,,,-1.678,1.64,hitterOps
2022,65610,황대인,KIA,N,Y,True,129,476,0.2563025210084033,0.315,0.401,0.716,0.145,0.288,0.315,94.1,14,91,40,122,27,0,36,7,92,0,,,-2.62,1.38,hitterOps
2022,64153,양석환,두산,N,Y,True,107,405,0.2444444444444444,0.309,0.432,0.741,0.188,0.276,0.326,111.0,20,51,58,99,14,1,32,7,101,1,,,-0.978,1.64,hitterOps
2022,69517,고승민,롯데,N,Y,False,92,234,0.3162393162393162,0.381,0.453,0.834,0.137,0.377,0.368,130.9,5,30,31,74,15,1,25,0,47,1,,,0.467,1.92,hitterWar
2022,62907,박민우,NC,N,Y,False,104,390,0.2666666666666666,0.351,0.359,0.71,0.0919999999999999,0.299,0.32,92.5,4,38,61,104,22,1,42,10,55,21,,,-1.005,1.98,hitterWar
2022,62234,류지혁,KIA,N,Y,False,127,405,0.2740740740740741,0.369,0.346,0.715,0.0719999999999999,0.339,0.338,112.9,2,48,55,111,19,2,56,6,83,8,,,-0.544,1.99,hitterWar
2022,69737,노시환,한화,N,Y,False,115,434,0.2811059907834101,0.355,0.382,0.737,0.1009999999999999,0.344,0.342,115.4,6,59,55,122,24,1,48,4,95,6,,,0.382,2.27,hitterWar
2022,62700,하주석,한화,N,Y,True,125,445,0.2584269662921348,0.309,0.342,0.651,0.084,0.347,0.302,85.8,5,58,50,115,18,2,31,3,126,20,,,-1.956,1.01,hitterWrcPlus
2022,52009,알포드,KT,N,Y,False,80,283,0.2862190812720848,0.362,0.509,0.871,0.223,0.366,0.379,136.5,14,50,48,81,19,1,33,3,90,5,,,1.158,2.36,hitterWar
2022,62931,노진혁,NC,N,Y,False,115,396,0.2803030303030303,0.353,0.455,0.808,0.175,0.342,0.349,114.4,15,75,50,111,24,0,45,2,105,2,,,0.239,2.32,hitterWar
2022,77532,손아섭,NC,N,Y,False,138,548,0.2773722627737226,0.347,0.367,0.714,0.0899999999999999,0.312,0.33,104.7,4,48,72,152,29,4,59,3,76,7,,,-0.929,2.86,hitterWar
2022,79240,허경민,두산,N,Y,False,121,432,0.2893518518518518,0.36,0.398,0.758,0.109,0.299,0.347,123.3,8,60,59,125,23,0,36,16,40,10,,,-0.035,2.82,hitterWar
2022,64646,박찬호,KIA,N,Y,False,130,493,0.2718052738336714,0.344,0.341,0.685,0.069,0.303,0.319,98.9,4,45,81,134,22,0,57,1,67,42,,,-1.148,2.69,hitterWar
2022,75334,오재일,삼성,Y,Y,False,135,470,0.2680851063829787,0.345,0.491,0.836,0.2229999999999999,0.325,0.355,108.0,21,94,57,126,42,0,57,2,133,2,,,-0.579,2.69,hitterWar
2022,78548,장성우,KT,N,Y,False,117,362,0.2596685082872928,0.353,0.439,0.792,0.179,0.284,0.348,116.3,18,55,48,94,11,0,52,2,79,1,,,-0.632,2.68,hitterWar
2022,79192,채은성,LG,N,Y,False,126,467,0.2955032119914347,0.354,0.437,0.791,0.141,0.333,0.348,122.7,12,83,48,138,26,2,27,21,88,6,,,-2.005,2.86,hitterWar
2022,78513,전준우,롯데,N,Y,False,120,470,0.3042553191489361,0.35,0.445,0.795,0.141,0.334,0.361,124.6,11,68,73,143,31,1,35,3,73,6,,,-0.504,3.02,hitterWar
2022,51417,김현준,삼성,N,Y,False,118,363,0.2754820936639118,0.365,0.35,0.715,0.0749999999999999,0.353,0.338,109.4,0,22,57,100,19,4,45,6,80,6,,,-0.142,2.53,hitterWar
2022,52547,렉스,롯데,N,Y,False,56,218,0.3302752293577982,0.41,0.495,0.905,0.1649999999999999,0.381,0.398,149.4,8,34,32,72,10,1,26,5,44,3,,,0.923,2.47,hitterWar
2022,64560,이창진,KIA,N,Y,False,111,346,0.3005780346820809,0.374,0.402,0.776,0.101,0.346,0.354,125.5,7,48,56,104,14,0,41,2,63,3,,,-1.323,2.42,hitterWar
2022,63123,강승호,두산,N,Y,False,134,444,0.2635135135135135,0.31,0.399,0.709,0.135,0.316,0.319,107.2,10,62,54,117,28,1,29,3,100,13,,,-0.736,2.38,hitterWar
2022,68525,한동희,롯데,N,Y,False,129,456,0.3070175438596491,0.359,0.458,0.817,0.151,0.33,0.361,123.4,14,65,43,140,27,0,33,6,64,0,,,-1.021,2.68,hitterWar
2023,60558,오태곤,SSG,N,Y,False,123,272,0.2389705882352941,0.293,0.375,0.668,0.136,0.289,0.295,79.6,7,28,37,65,14,1,18,4,67,20,,,-0.982,1.0,hitterHr
2023,69813,하재훈,SSG,N,Y,False,77,201,0.3034825870646766,0.374,0.468,0.842,0.165,0.378,0.364,127.6,7,35,35,61,10,1,19,5,53,11,,,-0.19,2.04,hitterHr
2023,62895,한유섬,SSG,N,Y,False,109,333,0.2732732732732733,0.355,0.393,0.748,0.12,0.333,0.337,109.7,7,55,29,91,15,2,34,12,81,2,,,0.496,1.86,hitterHr
2023,62934,김성욱,NC,N,Y,False,93,179,0.2234636871508379,0.303,0.38,0.683,0.157,0.306,0.317,93.8,6,16,28,40,10,0,16,5,63,6,,,-1.004,0.63,hitterHr
2023,67449,김성윤,삼성,N,Y,False,101,245,0.3142857142857143,0.354,0.404,0.758,0.09,0.352,0.337,107.4,2,28,40,77,4,6,14,4,35,20,,,-0.042,1.58,hitterSb
2023,62802,박승욱,롯데,N,Y,False,123,290,0.2862068965517241,0.364,0.369,0.733,0.083,0.407,0.324,97.4,0,30,37,83,18,3,35,1,87,15,,,-0.909,1.62,hitterGameCount
2023,52591,윤동희,롯데,N,Y,False,107,387,0.2868217054263566,0.333,0.354,0.687,0.067,0.34,0.313,89.4,2,41,45,111,18,1,28,1,69,3,,,-2.499,0.4,hitterHit
2023,69727,변우혁,KIA,N,Y,False,83,200,0.225,0.314,0.35,0.664,0.1249999999999999,0.319,0.303,84.1,7,24,23,45,4,0,23,3,74,0,,,-0.458,0.27,hitterHr
2023,65207,신민재,LG,N,Y,False,122,282,0.2765957446808511,0.344,0.309,0.653,0.0319999999999999,0.312,0.303,88.2,0,28,47,78,5,2,29,1,34,37,,,-0.792,0.96,hitterGameCount
2023,65357,송성문,키움,N,Y,False,104,388,0.2628865979381443,0.325,0.358,0.683,0.0949999999999999,0.276,0.311,85.3,5,60,43,102,16,3,39,0,38,1,,,-1.67,0.67,hitterRbi
2023,66209,조수행,두산,N,Y,False,126,219,0.2191780821917808,0.298,0.251,0.549,0.032,0.26,0.274,68.3,1,17,41,48,2,1,23,2,38,26,,,-1.231,0.04,hitterGameCount
2023,75334,오재일,삼성,Y,Y,False,106,315,0.2031746031746031,0.302,0.356,0.658,0.1529999999999999,0.269,0.299,74.0,11,54,31,64,15,0,43,3,110,1,,,0.362,0.04,hitterHr
2023,51344,김휘집,키움,N,Y,False,110,369,0.2493224932249322,0.338,0.374,0.712,0.125,0.31,0.321,100.7,8,51,46,92,22,0,48,5,97,0,,,-1.954,1.61,hitterHr
2023,77564,김민성,LG,N,Y,False,112,273,0.2490842490842491,0.326,0.377,0.703,0.128,0.287,0.311,98.9,8,41,34,68,11,0,25,7,58,2,,,-2.075,1.21,hitterHr
2023,68050,강백호,KT,N,Y,False,71,238,0.2647058823529412,0.347,0.416,0.763,0.1509999999999999,0.311,0.339,103.8,8,39,32,63,10,1,31,0,55,3,,,-1.215,1.16,hitterHr
2023,53716,윌리엄스,한화,N,Y,False,68,258,0.2441860465116279,0.275,0.403,0.678,0.159,0.286,0.309,90.8,9,45,29,63,14,0,8,4,63,1,,,-0.746,0.62,hitterHr
2023,64007,문상철,KT,N,Y,False,112,304,0.2598684210526316,0.298,0.414,0.712,0.1539999999999999,0.318,0.316,93.3,9,46,30,79,20,0,16,3,81,3,,,0.332,0.8,hitterHr
2023,68743,정은원,한화,N,Y,True,122,388,0.2216494845360824,0.333,0.268,0.601,0.046,0.268,0.291,77.5,2,30,50,86,12,0,62,3,73,6,,,-2.009,0.86,hitterOps
2023,62234,류지혁,삼성,N,Y,True,132,455,0.2681318681318681,0.34,0.31,0.65,0.0419999999999999,0.312,0.303,82.8,2,45,63,122,11,1,46,6,73,26,,,-3.647,1.42,hitterOps
2023,53554,김민석,롯데,N,Y,True,129,400,0.255,0.314,0.338,0.652,0.083,0.341,0.293,73.5,3,39,53,102,24,0,31,6,112,16,,,-3.365,0.87,hitterOps
2023,51907,김주원,NC,N,Y,True,127,403,0.2332506203473945,0.328,0.34,0.668,0.107,0.289,0.305,84.9,10,54,56,94,9,2,44,15,106,15,,,-1.523,1.11,hitterOps
2023,51417,김현준,삼성,N,Y,True,109,433,0.2748267898383372,0.327,0.346,0.673,0.0709999999999999,0.332,0.312,88.8,3,46,62,119,10,6,30,5,84,5,,,-1.473,1.49,hitterOps
2023,50202,안권수,롯데,N,Y,False,95,268,0.2686567164179104,0.341,0.321,0.662,0.0519999999999999,0.306,0.314,89.2,2,29,42,72,6,1,30,1,40,16,,,-1.003,1.15,hitterSb
2023,78224,김재환,두산,N,Y,True,132,405,0.219753086419753,0.343,0.331,0.674,0.111,0.266,0.315,97.9,10,46,40,89,15,0,72,5,100,3,,,0.212,1.51,hitterOps
2023,66715,김인환,한화,N,Y,False,112,325,0.2246153846153846,0.301,0.338,0.639,0.113,0.287,0.286,71.2,7,42,34,73,16,0,35,2,91,1,,,-1.829,-0.21,hitterHr
2023,68700,이원석,한화,N,Y,False,81,116,0.1896551724137931,0.319,0.216,0.535,0.0259999999999999,0.265,0.286,75.3,0,8,20,22,1,1,21,1,33,13,,,-1.721,0.52,hitterSb
2023,68518,정보근,롯데,N,Y,False,55,81,0.3333333333333333,0.433,0.469,0.902,0.1359999999999999,0.382,0.394,148.6,1,13,11,27,6,1,14,1,13,1,,,0.219,1.21,hitterWpa
2023,67207,이유찬,두산,N,Y,False,104,210,0.2428571428571428,0.316,0.31,0.626,0.067,0.314,0.289,80.4,1,16,31,51,7,2,20,3,51,12,,,-1.261,0.09,hitterSb
2023,53764,문현빈,한화,N,Y,True,137,428,0.2663551401869158,0.324,0.362,0.686,0.0959999999999999,0.317,0.307,88.3,5,49,47,114,22,2,33,6,84,5,,,-1.45,1.22,hitterOps
2023,69995,서호철,NC,N,Y,False,114,397,0.2871536523929471,0.331,0.383,0.714,0.096,0.316,0.323,99.9,5,41,50,114,17,3,20,8,51,4,,,-1.238,1.37,hitterHit
2023,60523,정훈,롯데,Y,Y,False,80,201,0.2786069651741293,0.358,0.438,0.796,0.1589999999999999,0.316,0.342,108.6,6,31,40,56,14,0,26,0,39,2,,,0.019,0.96,hitterWpa
2023,68463,윤정빈,삼성,N,Y,False,28,34,0.1470588235294117,0.326,0.235,0.561,0.088,0.19,0.281,63.7,1,3,5,5,0,0,7,2,12,1,,,0.022,-0.02,hitterWpa
2023,69992,최정원,NC,N,Y,False,39,50,0.26,0.315,0.4,0.715,0.14,0.351,0.32,96.2,0,5,12,13,3,2,1,3,13,4,,,0.03,0.23,hitterWpa
