collect_year,playerId,playerName,teamName,isRetire,isPlayer,hitterGameCount,hitterAb,hitterHra,hitterObp,hitterSlg,hitterOps,hitterWrcPlus,hitterHr,hitterRbi,hitterRun,hitterHit,hitterH2,hitterH3,hitterBb,hitterKk,hitterSb,hitterCs,hitterGd,hitterWpa,hitterWar,sort_source
2021,62404,구자욱,삼성,N,Y,139,543,0.30570902394106814,0.361,0.519,0.88,130.0,22,88,107,166,30,10,48,98,27,,,1.255,5.33,hitterWar
2021,78224,김재환,두산,N,Y,137,475,0.2736842105263158,0.382,0.501,0.883,154.5,27,102,86,130,23,2,81,127,2,,,1.457,5.18,hitterWar
2021,50923,알테어,NC,N,Y,143,492,0.27235772357723576,0.358,0.514,0.872,131.8,32,84,83,134,19,2,57,156,20,,,0.668,5.05,hitterWar
2021,79215,박건우,두산,N,Y,126,458,0.32532751091703055,0.4,0.441,0.841,146.9,6,63,82,149,31,2,50,72,13,,,0.47,4.96,hitterWar
2021,69209,페르난데스,두산,N,Y,141,540,0.3148148148148148,0.391,0.443,0.834,141.4,15,81,73,170,24,0,65,35,0,,,-0.814,4.7,hitterWar
2021,68743,정은원,한화,N,Y,139,495,0.2828282828282828,0.407,0.384,0.791,129.3,6,39,85,140,22,5,105,105,19,,,-0.298,4.53,hitterWar
2021,51817,추신수,SSG,Y,Y,137,461,0.2646420824295011,0.409,0.451,0.86,138.7,21,69,84,122,19,2,103,123,25,,,2.955,4.49,hitterWar
2021,51463,피렐라,삼성,N,Y,140,553,0.2857142857142857,0.359,0.495,0.854,129.4,29,97,102,158,25,2,57,89,9,,,1.9489999999999998,4.47,hitterWar
2021,62895,한유섬,SSG,N,Y,135,442,0.27828054298642535,0.373,0.534,0.907,137.3,31,95,71,123,18,1,60,96,1,,,0.826,4.34,hitterWar
2021,78603,김선빈,KIA,N,Y,130,501,0.3073852295409182,0.375,0.401,0.776,116.1,5,67,55,154,32,0,56,39,0,,,1.448,4.14,hitterWar
2021,78288,최재훈,한화,N,Y,116,375,0.27466666666666667,0.405,0.387,0.792,124.9,7,44,52,103,21,0,72,68,3,,,0.162,3.87,hitterWar
2021,76290,김현수,LG,N,Y,140,506,0.2845849802371542,0.376,0.435,0.811,128.5,17,96,70,144,23,1,77,42,3,,,0.891,3.73,hitterWar
2021,66606,최원준,KIA,N,Y,143,589,0.29541595925297115,0.37,0.372,0.742,112.5,4,44,82,174,21,6,61,68,40,,,-1.121,3.73,hitterWar
2021,64153,양석환,두산,N,Y,133,488,0.2725409836065574,0.337,0.49,0.827,129.4,28,96,66,133,22,0,42,136,2,,,0.289,3.58,hitterWar
2021,79608,안치홍,롯데,N,Y,119,421,0.30641330166270786,0.379,0.458,0.837,121.6,10,82,58,129,30,2,52,58,3,,,0.093,3.55,hitterWar
2021,79365,박동원,키움,N,Y,131,413,0.24939467312348668,0.342,0.46,0.802,124.1,22,83,61,103,21,0,53,114,2,,,0.034,3.54,hitterWar
2021,77532,손아섭,롯데,N,Y,139,542,0.3191881918819188,0.39,0.397,0.787,119.9,3,58,88,173,29,2,61,67,11,,,0.182,3.5,hitterWar
2021,67304,김혜성,키움,N,Y,144,559,0.3041144901610018,0.372,0.367,0.739,104.5,3,66,99,170,20,3,65,97,46,,,-0.882,3.49,hitterWar
2021,62947,나성범,NC,N,Y,144,570,0.2807017543859649,0.335,0.509,0.844,118.8,33,101,96,160,29,1,38,155,1,,,1.329,3.48,hitterWar
2021,60523,정훈,롯데,Y,Y,135,486,0.29218106995884774,0.38,0.438,0.818,113.0,14,79,70,142,27,1,68,89,8,,,-1.166,3.41,hitterWar
2021,75334,오재일,삼성,Y,Y,120,418,0.284688995215311,0.366,0.512,0.878,116.7,25,97,64,119,20,0,58,106,1,,,1.835,3.25,hitterWar
2021,74540,강민호,삼성,N,Y,123,406,0.29064039408866993,0.361,0.478,0.839,117.3,18,67,55,118,22,0,45,53,0,,,-0.031,3.15,hitterWar
2021,79192,채은성,LG,N,Y,110,387,0.27648578811369506,0.359,0.452,0.811,129.5,16,82,59,107,20,0,38,80,4,,,0.684,3.1,hitterWar
2021,50506,마차도,롯데,N,Y,134,466,0.27896995708154504,0.359,0.361,0.72,98.8,5,58,83,130,21,1,58,65,8,,,-2.127,3.02,hitterWar
2021,74163,이용규,키움,N,Y,133,459,0.2962962962962963,0.392,0.373,0.765,112.6,1,43,88,136,16,8,71,46,17,,,0.245,3.0,hitterWar
2021,62415,박해민,삼성,N,Y,127,454,0.2907488986784141,0.383,0.377,0.76,109.4,5,54,78,132,22,1,69,82,36,,,-0.112,2.93,hitterWar
2021,67893,박성한,SSG,N,Y,135,407,0.3022113022113022,0.377,0.388,0.765,113.8,4,44,53,123,21,1,49,73,12,,,0.156,2.92,hitterWar
2021,64166,배정대,KT,N,Y,144,510,0.25882352941176473,0.353,0.378,0.731,94.5,12,68,85,132,23,1,65,132,19,,,-2.249,2.88,hitterWar
2021,79109,오지환,LG,N,Y,134,464,0.2543103448275862,0.335,0.356,0.691,97.6,8,57,62,118,19,2,54,82,12,,,-2.314,2.68,hitterWar
2021,62700,하주석,한화,N,Y,138,525,0.2723809523809524,0.346,0.392,0.738,103.1,10,68,84,143,27,3,51,135,23,,,-1.998,2.59,hitterWar
2021,68525,한동희,롯데,N,Y,129,424,0.2665094339622642,0.364,0.443,0.807,116.2,17,69,54,113,24,0,61,95,0,,,-0.457,2.58,hitterWar
2021,62931,노진혁,NC,N,Y,107,330,0.2878787878787879,0.374,0.427,0.801,116.0,8,58,41,95,22,0,42,90,1,,,-0.115,2.48,hitterWar
2021,63257,김인태,두산,N,Y,133,344,0.25872093023255816,0.373,0.378,0.751,116.1,8,46,51,89,15,1,62,67,0,,,0.421,2.32,hitterWar
2021,50854,최지훈,SSG,N,Y,136,461,0.26247288503253796,0.342,0.362,0.704,92.9,5,45,75,121,19,6,51,71,26,,,-1.312,2.32,hitterWar
2021,78168,서건창,LG,N,Y,144,513,0.253411306042885,0.35,0.343,0.693,90.0,6,52,78,130,24,2,69,78,12,,,-0.996,2.2800000000000002,hitterWar
2021,74339,유한준,KT,Y,Y,104,282,0.30851063829787234,0.409,0.418,0.827,123.6,5,42,30,87,16,0,44,34,1,,,0.616,2.15,hitterWar
2021,69737,노시환,한화,N,Y,107,380,0.2710526315789474,0.386,0.466,0.852,120.1,18,84,56,103,18,1,73,107,5,,,0.474,2.13,hitterWar
2021,76267,최주환,SSG,N,Y,116,406,0.2561576354679803,0.353,0.429,0.782,107.8,18,67,50,104,16,0,53,84,2,,,-1.7189999999999999,2.09,hitterWar
2021,64468,박계범,두산,N,Y,118,322,0.2670807453416149,0.368,0.357,0.725,111.0,5,46,44,86,12,1,44,68,4,,,-0.265,2.08,hitterWar
2021,66704,김태연,한화,N,Y,53,176,0.30113636363636365,0.418,0.42,0.838,147.4,3,34,29,53,12,0,34,44,5,,,1.495,2.07,hitterWar
2021,61102,유강남,LG,N,Y,130,397,0.2518891687657431,0.317,0.375,0.692,99.7,11,60,39,100,16,0,25,75,2,,,-1.791,2.07,hitterWar
2021,67872,로맥,SSG,Y,Y,107,355,0.22535211267605634,0.34,0.425,0.765,106.0,20,52,55,80,11,0,59,83,1,,,-2.087,2.0,hitterWar
2021,76802,김성현,SSG,N,Y,110,237,0.28270042194092826,0.356,0.422,0.778,119.2,6,37,27,67,15,0,29,29,5,,,0.343,1.99,hitterWar
2021,61404,김헌곤,삼성,N,Y,118,317,0.2807570977917981,0.355,0.356,0.711,100.9,4,27,38,89,8,2,34,46,5,,,-1.9769999999999999,1.98,hitterWar
2021,71564,이대호,롯데,Y,Y,114,420,0.2857142857142857,0.342,0.448,0.79,102.5,19,81,39,120,11,0,34,50,0,,,0.005,1.8,hitterOps
2021,76313,황재균,KT,Y,Y,117,453,0.2913907284768212,0.358,0.402,0.76,107.3,10,56,74,132,16,2,46,92,11,,,-1.301,1.97,hitterOps
2021,75125,박병호,키움,Y,Y,118,409,0.2273838630806846,0.323,0.43,0.753,98.5,20,76,48,93,23,0,47,141,0,,,-0.944,1.81,hitterOps
2021,72443,최형우,KIA,N,Y,104,373,0.23324396782841822,0.354,0.375,0.729,95.1,12,55,52,87,15,1,67,67,0,,,0.019,1.18,hitterOps
2021,78548,장성우,KT,N,Y,127,385,0.23116883116883116,0.337,0.374,0.711,88.4,14,63,46,89,13,0,60,69,1,,,-0.031,1.27,hitterOps
2021,79240,허경민,두산,N,Y,136,468,0.2777777777777778,0.338,0.365,0.703,102.9,5,59,61,130,24,1,36,35,5,,,-2.028,1.56,hitterOps
2021,64006,심우준,KT,N,Y,139,407,0.2678132678132678,0.323,0.371,0.694,87.5,6,48,61,109,20,2,32,65,16,,,-1.387,1.77,hitterOps
2021,75566,이원석,삼성,Y,Y,131,399,0.23057644110275688,0.341,0.346,0.687,85.6,9,59,40,92,19,0,60,80,1,,,-1.2349999999999999,1.08,hitterOps
2021,69652,터커,KIA,N,Y,127,468,0.23717948717948717,0.334,0.35,0.684,90.4,9,59,42,111,24,1,61,66,0,,,-1.2730000000000001,0.82,hitterOps
2021,62925,강진성,NC,N,Y,124,406,0.24876847290640394,0.33,0.35,0.68,84.0,7,38,49,101,20,0,36,68,9,,,-2.7359999999999998,0.24,hitterHra
2021,64646,박찬호,KIA,N,Y,131,418,0.24641148325358853,0.331,0.313,0.644,83.3,1,59,51,103,15,5,54,73,9,,,-0.793,1.12,hitterHra
2021,64868,조용호,KT,N,Y,138,428,0.23598130841121495,0.349,0.273,0.622,75.4,0,48,71,101,14,1,74,85,12,,,-1.371,0.65,hitterHra
2021,79402,김상수,삼성,N,Y,132,429,0.23543123543123542,0.32,0.301,0.621,74.4,3,42,46,101,17,1,52,51,4,,,-2.692,1.11,hitterHra
2021,65610,황대인,KIA,N,Y,86,282,0.2375886524822695,0.283,0.418,0.701,83.0,13,45,30,67,10,1,18,62,0,,,-0.611,0.47,hitterHr
2021,68730,호잉,KT,N,Y,68,259,0.23938223938223938,0.313,0.417,0.73,88.1,11,52,32,62,11,1,26,52,5,,,-0.68,0.93,hitterHr
2021,74465,박석민,NC,Y,Y,59,171,0.2573099415204678,0.361,0.48,0.841,118.3,10,41,27,44,8,0,27,43,0,,,-0.592,0.93,hitterHr
2021,78135,이형종,LG,N,Y,90,239,0.2175732217573222,0.332,0.389,0.721,103.5,10,34,32,52,11,0,34,65,3,,,-3.097,1.1400000000000001,hitterHr
2021,73113,박경수,KT,Y,Y,118,239,0.19246861924686193,0.301,0.347,0.648,65.3,9,33,24,46,10,0,34,76,0,,,-1.324,0.4,hitterHr
2021,60558,오태곤,SSG,N,Y,122,235,0.2680851063829787,0.313,0.426,0.739,101.3,9,35,47,63,10,0,14,52,9,,,-0.817,1.24,hitterHr
2021,63963,권희동,NC,N,Y,55,133,0.2631578947368421,0.406,0.466,0.872,135.9,8,26,25,35,3,0,29,24,2,,,0.237,1.53,hitterHr
2021,71837,김강민,SSG,Y,Y,122,223,0.23766816143497757,0.327,0.404,0.731,100.4,8,27,43,53,11,1,25,52,3,,,-0.989,1.67,hitterHr
2021,77564,김민성,LG,N,Y,121,360,0.2222222222222222,0.313,0.35,0.663,86.5,8,39,35,80,22,0,42,73,3,,,-1.908,0.61,hitterHr
2021,50165,라모스,LG,N,Y,51,185,0.24324324324324326,0.317,0.422,0.739,104.7,8,25,14,45,7,1,18,43,0,,,-0.428,0.82,hitterHr
2021,69102,문보경,LG,N,Y,107,278,0.2302158273381295,0.337,0.363,0.7,99.6,8,39,37,64,11,1,46,64,3,,,-0.207,1.17,hitterHr
2021,66928,박준영,NC,Y,Y,111,273,0.2087912087912088,0.301,0.337,0.638,68.2,8,31,37,57,7,2,27,92,4,,,-2.8120000000000003,0.07,hitterHr
2021,63123,강승호,두산,N,Y,113,301,0.23920265780730898,0.301,0.375,0.676,90.3,7,37,47,72,16,2,22,78,8,,,-1.982,1.12,hitterHr
2021,64610,강한울,삼성,N,Y,124,223,0.2600896860986547,0.341,0.283,0.624,70.0,0,27,25,58,5,0,29,58,2,,,-1.036,-0.04,hitterGameCount
2021,69100,구본혁,LG,N,Y,123,38,0.13157894736842105,0.205,0.184,0.389,12.1,0,3,10,5,2,0,3,7,0,,,-0.241,-0.01,hitterGameCount
2021,64012,송민섭,KT,N,Y,122,48,0.22916666666666666,0.383,0.229,0.612,65.2,0,7,39,11,0,0,12,22,15,,,0.282,0.53,hitterGameCount
2021,50458,김지찬,삼성,N,Y,120,296,0.27364864864864863,0.331,0.304,0.635,75.2,1,26,50,81,6,0,27,31,23,,,-0.663,0.46,hitterSb
2021,66209,조수행,두산,N,Y,115,84,0.2857142857142857,0.417,0.369,0.786,135.4,1,8,34,24,2,1,16,26,21,,,-0.402,0.98,hitterSb
2021,65462,김기환,NC,N,Y,62,140,0.20714285714285716,0.25,0.35,0.6,51.8,3,13,19,29,7,2,8,45,15,,,-0.966,-0.48,hitterSb
2021,63704,노수광,한화,N,Y,52,160,0.23125,0.309,0.331,0.64,78.8,3,14,21,37,7,0,17,46,13,,,-1.24,0.86,hitterSb
2021,62907,박민우,NC,N,Y,50,180,0.2611111111111111,0.36,0.339,0.699,98.4,1,18,30,47,5,3,22,23,12,,,-0.894,1.06,hitterSb
2021,79231,정수빈,두산,N,Y,104,313,0.25878594249201275,0.326,0.374,0.7,100.3,3,37,50,81,19,4,29,50,12,,,-1.012,1.53,hitterSb
2021,69992,최정원,NC,N,Y,72,212,0.2830188679245283,0.35,0.321,0.671,84.2,0,8,40,60,4,2,18,40,10,,,-1.233,0.22,hitterSb
2021,64984,김태진,KIA,N,Y,99,381,0.2755905511811024,0.314,0.341,0.655,79.0,1,36,43,105,12,5,23,64,8,,,-1.7970000000000002,-0.18,hitterSb
2021,65506,김재유,롯데,Y,Y,87,174,0.28735632183908044,0.34,0.351,0.691,89.8,1,18,27,50,8,0,10,36,7,,,-0.292,0.84,hitterSb
2021,61554,김민하,한화,N,Y,46,115,0.20869565217391303,0.345,0.287,0.632,86.8,1,17,14,24,4,1,17,36,6,,,-0.964,0.19,hitterSb
2021,64004,김민혁,KT,N,Y,75,172,0.31976744186046513,0.397,0.395,0.792,124.0,1,13,22,55,6,2,20,26,6,,,-0.24,1.1,hitterSb
2021,78217,김용의,LG,Y,Y,102,27,0.14814814814814814,0.351,0.222,0.573,56.3,0,2,19,4,2,0,9,5,6,,,0.162,0.07,hitterSb
2021,51907,김주원,NC,N,Y,69,166,0.24096385542168675,0.316,0.386,0.702,83.7,5,16,20,40,7,1,17,57,6,,,-0.956,0.29,hitterSb
2021,76849,이명기,NC,Y,Y,56,191,0.2931937172774869,0.41,0.387,0.797,128.8,2,14,30,56,12,0,37,27,6,,,0.459,1.78,hitterSb
2021,51100,이영빈,LG,N,Y,72,148,0.24324324324324326,0.323,0.345,0.668,88.1,2,16,21,36,9,0,15,51,6,,,-0.164,0.13,hitterSb
2021,61869,정진기,NC,N,Y,88,193,0.22279792746113988,0.265,0.358,0.623,57.0,6,21,27,43,8,0,10,39,6,,,-0.788,-0.08,hitterSb
2021,64014,김병희,KT,Y,Y,34,52,0.28846153846153844,0.456,0.635,1.091,191.7,5,13,16,15,3,0,13,15,3,,,0.986,0.96,hitterWpa
2021,68909,최보성,NC,N,Y,10,12,0.25,0.308,0.25,0.558,39.7,0,1,0,3,0,0,0,5,0,,,0.456,-0.18,hitterWpa
2021,50204,박지훈,두산,N,Y,34,12,0.3333333333333333,0.429,0.417,0.846,145.7,0,2,6,4,1,0,1,3,3,,,0.329,0.13,hitterWpa
2021,50054,천성호,KT,N,Y,41,42,0.2857142857142857,0.362,0.31,0.672,85.4,0,4,13,12,1,0,3,9,1,,,0.247,0.0,hitterWpa
2021,64213,최용제,두산,Y,Y,79,104,0.27884615384615385,0.356,0.308,0.664,88.1,0,15,7,29,3,0,11,21,0,,,0.231,0.19,hitterWpa
2021,78643,백용환,한화,Y,Y,39,86,0.13953488372093023,0.26,0.291,0.551,56.3,4,4,10,12,1,0,11,26,0,,,0.202,-0.21,hitterWpa
2021,78361,전민수,NC,Y,Y,71,98,0.25510204081632654,0.33,0.378,0.708,86.1,3,16,12,25,3,0,11,23,0,,,0.18,0.16,hitterWpa
2021,51302,이주형,키움,N,Y,5,10,0.1,0.182,0.4,0.582,47.3,1,3,1,1,0,0,1,7,0,,,0.147,-0.04,hitterWpa
2021,68205,전민재,두산,N,Y,9,4,0.25,0.2,0.25,0.45,-2.7,0,1,1,1,0,0,0,2,0,,,0.043,-0.1,hitterWpa
2021,68614,오정환,KIA,N,Y,9,17,0.23529411764705882,0.278,0.294,0.572,50.3,0,2,1,4,1,0,1,9,0,,,0.028,-0.06,hitterWpa
2021,65399,허정협,키움,N,Y,29,45,0.15555555555555556,0.269,0.156,0.425,58.0,0,2,5,7,0,0,7,10,0,,,0.021,-0.12,hitterWpa
2021,65269,김민혁,두산,N,Y,6,6,0.0,0.25,0.0,0.25,-2.8,0,0,0,0,0,0,2,2,0,,,0.02,-0.06,hitterWpa
2021,67005,홍현빈,KT,N,Y,43,11,0.18181818181818182,0.182,0.182,0.364,23.8,0,0,8,2,0,0,0,8,0,,,0.002,0.0,hitterWpa
2021,79358,강윤구,롯데,Y,Y,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2022,67341,이정후,키움,N,Y,142,553,0.34900542495479203,0.421,0.575,0.996,171.2,23,113,85,193,36,10,66,32,5,,,4.461,8.53,hitterWar
2022,51463,피렐라,삼성,N,Y,141,561,0.3422459893048128,0.411,0.565,0.976,159.7,28,109,102,192,33,4,55,81,15,,,2.409,6.89,hitterWar
2022,62947,나성범,KIA,N,Y,144,563,0.3197158081705151,0.402,0.508,0.91,161.8,21,97,92,180,39,2,64,137,6,,,2.004,6.74,hitterWar
2022,50854,최지훈,SSG,N,Y,144,569,0.30404217926186294,0.362,0.427,0.789,119.9,10,61,93,173,32,4,47,77,31,,,-0.365,5.48,hitterWar
2022,79109,오지환,LG,N,Y,142,494,0.2692307692307692,0.357,0.47,0.827,138.2,25,87,75,133,16,4,62,107,20,,,0.919,5.47,hitterWar
2022,52366,푸이그,키움,N,Y,126,473,0.2769556025369979,0.367,0.474,0.841,146.1,21,73,65,131,30,0,58,100,6,,,-0.313,5.11,hitterWar
2022,52712,터크먼,한화,N,Y,144,575,0.288695652173913,0.366,0.43,0.796,124.3,12,43,88,166,37,4,64,104,19,,,-1.102,5.0,hitterWar
2022,71564,이대호,롯데,Y,Y,142,540,0.3314814814814815,0.379,0.502,0.881,138.7,23,101,53,179,23,0,43,56,0,,,-0.32,4.86,hitterWar
2022,67304,김혜성,키움,N,Y,129,516,0.3178294573643411,0.373,0.403,0.776,123.7,4,48,81,164,18,7,47,83,34,,,-0.368,4.71,hitterWar
2022,76290,김현수,LG,N,Y,141,524,0.2862595419847328,0.375,0.473,0.848,138.2,23,106,78,150,25,2,71,62,2,,,1.153,4.66,hitterWar
2022,79215,박건우,NC,N,Y,111,408,0.33578431372549017,0.408,0.458,0.866,147.4,10,61,52,137,18,1,44,62,3,,,-0.1,4.5600000000000005,hitterWar
2022,76232,양의지,NC,N,Y,130,427,0.28337236533957844,0.38,0.48,0.86,132.3,20,94,61,121,24,0,60,48,3,,,-0.794,4.55,hitterWar
2022,75125,박병호,KT,Y,Y,124,429,0.27505827505827507,0.349,0.559,0.908,143.5,35,98,72,118,17,0,40,131,5,,,2.363,4.28,hitterWar
2022,75847,최정,SSG,N,Y,121,414,0.26570048309178745,0.386,0.505,0.891,146.6,26,87,80,110,21,0,66,96,12,,,2.462,4.23,hitterWar
2022,79608,안치홍,롯데,N,Y,132,493,0.2839756592292089,0.354,0.436,0.79,123.1,14,58,71,140,27,3,51,52,7,,,-0.285,4.19,hitterWar
2022,69102,문보경,LG,N,Y,126,406,0.31527093596059114,0.382,0.451,0.833,139.7,9,56,52,128,22,3,47,56,7,,,-0.187,4.02,hitterWar
2022,67893,박성한,SSG,N,Y,140,494,0.2975708502024291,0.375,0.374,0.749,119.0,2,56,68,147,24,4,60,81,12,,,0.03,4.02,hitterWar
2022,52630,소크라테스,KIA,N,Y,127,514,0.311284046692607,0.354,0.494,0.848,131.9,17,77,83,160,29,7,34,81,12,,,-1.345,3.99,hitterWar
2022,62895,한유섬,SSG,N,Y,135,458,0.26419213973799127,0.372,0.478,0.85,129.8,21,100,62,121,33,1,66,137,1,,,1.92,3.86,hitterWar
2022,78224,김재환,두산,N,Y,128,448,0.24776785714285715,0.34,0.46,0.8,133.1,23,72,64,111,24,1,61,133,2,,,-1.055,3.81,hitterWar
2022,78603,김선빈,KIA,N,Y,140,505,0.2871287128712871,0.373,0.35,0.723,110.6,3,61,51,145,23,0,65,47,13,,,-0.424,3.76,hitterWar
2022,51817,추신수,SSG,Y,Y,112,409,0.2591687041564792,0.382,0.43,0.812,134.9,16,58,77,106,20,1,71,100,15,,,0.439,3.74,hitterWar
2022,66108,홍창기,LG,N,Y,118,437,0.28604118993135014,0.39,0.355,0.745,126.3,1,51,76,125,19,4,59,75,13,,,-0.218,3.74,hitterWar
2022,68743,정은원,한화,N,Y,140,508,0.2736220472440945,0.377,0.368,0.745,119.8,8,49,67,139,20,2,85,109,10,,,-2.422,3.54,hitterWar
2022,52904,마티니,NC,N,Y,139,510,0.296078431372549,0.365,0.461,0.826,123.4,16,85,67,151,34,1,51,86,12,,,-0.907,3.3,hitterWar
2022,64166,배정대,KT,N,Y,144,508,0.265748031496063,0.339,0.356,0.695,104.4,6,56,64,135,24,2,54,126,19,,,-1.726,3.29,hitterWar
2022,68119,문성주,LG,N,Y,106,327,0.30275229357798167,0.401,0.422,0.823,139.7,6,41,55,99,15,3,51,36,9,,,-0.635,3.25,hitterWar
2022,64868,조용호,KT,N,Y,131,474,0.3080168776371308,0.374,0.382,0.756,113.2,3,44,52,146,18,4,49,74,5,,,0.249,3.25,hitterWar
2022,72443,최형우,KIA,N,Y,132,454,0.2643171806167401,0.366,0.421,0.787,123.0,14,71,55,120,27,1,73,92,1,,,-0.439,3.24,hitterWar
2022,62415,박해민,LG,N,Y,144,570,0.2894736842105263,0.347,0.368,0.715,104.5,3,49,97,165,20,8,44,85,24,,,-1.399,3.1,hitterWar
2022,69209,페르난데스,두산,N,Y,139,508,0.3090551181102362,0.353,0.4,0.753,121.4,6,77,52,157,28,0,35,45,0,,,-1.383,3.06,hitterWar
2022,79365,박동원,KIA,N,Y,123,385,0.24155844155844156,0.334,0.436,0.77,113.4,18,57,52,93,21,0,45,95,1,,,-1.921,3.02,hitterWar
2022,78513,전준우,롯데,N,Y,120,470,0.30425531914893617,0.35,0.445,0.795,124.6,11,68,73,143,31,1,35,73,6,,,-0.504,3.02,hitterWar
2022,77532,손아섭,NC,N,Y,138,548,0.2773722627737226,0.347,0.367,0.714,104.7,4,48,72,152,29,4,59,76,7,,,-0.929,2.86,hitterWar
2022,79192,채은성,LG,N,Y,126,467,0.2955032119914347,0.354,0.437,0.791,122.7,12,83,48,138,26,2,27,88,6,,,-2.005,2.86,hitterWar
2022,79240,허경민,두산,N,Y,121,432,0.28935185185185186,0.36,0.398,0.758,123.3,8,60,59,125,23,0,36,40,10,,,-0.035,2.82,hitterWar
2022,64646,박찬호,KIA,N,Y,130,493,0.2718052738336714,0.344,0.341,0.685,98.9,4,45,81,134,22,0,57,67,42,,,-1.148,2.69,hitterWar
2022,75334,오재일,삼성,Y,Y,135,470,0.2680851063829787,0.345,0.491,0.836,108.0,21,94,57,126,42,0,57,133,2,,,-0.579,2.69,hitterWar
2022,78548,장성우,KT,N,Y,117,362,0.2596685082872928,0.353,0.439,0.792,116.3,18,55,48,94,11,0,52,79,1,,,-0.632,2.68,hitterWar
2022,68525,한동희,롯데,N,Y,129,456,0.30701754385964913,0.359,0.458,0.817,123.4,14,65,43,140,27,0,33,64,0,,,-1.021,2.68,hitterWar
2022,51417,김현준,삼성,N,Y,118,363,0.27548209366391185,0.365,0.35,0.715,109.4,0,22,57,100,19,4,45,80,6,,,-0.142,2.5300000000000002,hitterWar
2022,52547,렉스,롯데,N,Y,56,218,0.3302752293577982,0.41,0.495,0.905,149.4,8,34,32,72,10,1,26,44,3,,,0.923,2.4699999999999998,hitterWar
2022,64560,이창진,KIA,N,Y,111,346,0.30057803468208094,0.374,0.402,0.776,125.5,7,48,56,104,14,0,41,63,3,,,-1.323,2.42,hitterWar
2022,63123,강승호,두산,N,Y,134,444,0.2635135135135135,0.31,0.399,0.709,107.2,10,62,54,117,28,1,29,100,13,,,-0.736,2.38,hitterWar
2022,52009,알포드,KT,N,Y,80,283,0.2862190812720848,0.362,0.509,0.871,136.5,14,50,48,81,19,1,33,90,5,,,1.158,2.36,hitterWar
2022,62931,노진혁,NC,N,Y,115,396,0.2803030303030303,0.353,0.455,0.808,114.4,15,75,50,111,24,0,45,105,2,,,0.239,2.32,hitterWar
2022,69737,노시환,한화,N,Y,115,434,0.28110599078341014,0.355,0.382,0.737,115.4,6,59,55,122,24,1,48,95,6,,,0.382,2.27,hitterWar
2022,62234,류지혁,KIA,N,Y,127,405,0.2740740740740741,0.369,0.346,0.715,112.9,2,48,55,111,19,2,56,83,8,,,-0.544,1.99,hitterWar
2022,62907,박민우,NC,N,Y,104,390,0.26666666666666666,0.351,0.359,0.71,92.5,4,38,61,104,22,1,42,55,21,,,-1.005,1.98,hitterWar
2022,69517,고승민,롯데,N,Y,92,234,0.3162393162393162,0.381,0.453,0.834,130.9,5,30,31,74,15,1,25,47,1,,,0.467,1.92,hitterWar
2022,64153,양석환,두산,N,Y,107,405,0.24444444444444444,0.309,0.432,0.741,111.0,20,51,58,99,14,1,32,101,1,,,-0.978,1.6400000000000001,hitterOps
2022,65610,황대인,KIA,N,Y,129,476,0.25630252100840334,0.315,0.401,0.716,94.1,14,91,40,122,27,0,36,92,0,,,-2.62,1.38,hitterOps
2022,76313,황재균,KT,Y,Y,141,519,0.26204238921001927,0.335,0.38,0.715,95.8,10,64,59,136,25,3,53,99,6,,,-1.678,1.6400000000000001,hitterOps
2022,61102,유강남,LG,N,Y,139,416,0.2548076923076923,0.326,0.351,0.677,98.4,8,47,54,106,16,0,34,98,0,,,-0.791,1.8,hitterOps
2022,65357,송성문,키움,N,Y,142,547,0.24680073126142596,0.302,0.371,0.673,79.7,13,79,67,135,21,4,45,65,0,,,-2.565,0.39,hitterOps
2022,66704,김태연,한화,N,Y,119,404,0.2400990099009901,0.325,0.337,0.662,93.1,7,53,46,97,18,0,48,106,3,,,-2.602,0.98,hitterOps
2022,79231,정수빈,두산,N,Y,127,405,0.25925925925925924,0.323,0.331,0.654,95.8,3,41,58,105,12,4,39,56,15,,,-1.783,1.58,hitterOps
2022,62700,하주석,한화,N,Y,125,445,0.25842696629213485,0.309,0.342,0.651,85.8,5,58,50,115,18,2,31,126,20,,,-1.956,1.01,hitterWrcPlus
2022,79456,이지영,키움,N,Y,137,420,0.26666666666666666,0.303,0.331,0.634,72.1,2,37,38,112,13,4,20,44,1,,,-3.536,0.63,hitterHra
2022,66715,김인환,한화,N,Y,113,398,0.2613065326633166,0.305,0.417,0.722,100.0,16,54,48,104,14,0,24,111,2,,,-2.586,1.4,hitterHr
2022,74540,강민호,삼성,N,Y,130,396,0.25757575757575757,0.33,0.409,0.739,89.8,13,66,38,102,19,1,41,58,0,,,-1.11,1.7,hitterHr
2022,68106,이재원,LG,N,Y,85,223,0.2242152466367713,0.316,0.453,0.769,124.2,13,43,31,50,8,2,18,77,3,,,0.04,1.58,hitterHr
2022,50820,전의산,SSG,N,Y,77,241,0.24896265560165975,0.316,0.481,0.797,108.5,13,45,36,60,15,1,24,84,0,,,-0.36,0.96,hitterHr
