collect_year,player_id,player_name,team,position,is_qualified,games,ab,avg,obp,slg,ops,isop,babip,woba,wrc_plus,hr,rbi,run,hit,h2,h3,bb,hbp,so,sb,wpa,war,season_completion
2021,64984,김태진,KIA,내야수,False,99,381,0.2755905511811024,0.314,0.341,0.655,0.065,0.325,0.301,79.0,1,36,43,105,12,5,23,0,64,8,-1.7970000000000002,-0.18,1.0
2022,64984,김태진,키움,내야수,False,77,254,0.2677165354330709,0.315,0.295,0.61,0.0269999999999999,0.302,0.287,74.4,0,20,37,68,5,1,17,1,30,1,-0.767,0.11,1.0
2023,64984,김태진,키움,내야수,False,74,200,0.275,0.292,0.3,0.592,0.0249999999999999,0.306,0.284,71.4,0,16,17,55,5,0,5,1,23,0,-2.384,-0.08,1.0
2024,64984,김태진,키움,내야수,False,81,189,0.2222222222222222,0.249,0.286,0.535,0.0639999999999999,0.258,0.234,26.3,0,10,26,42,6,3,7,0,27,0,-1.755,-0.99,1.0
2025,64984,김태진,키움,내야수,False,94,279,0.2329749103942652,0.281,0.341,0.622,0.108,0.268,0.275,65.3,5,25,27,65,11,2,20,0,53,1,-1.661,-0.08,1.0
2026,64984,김태진,키움,내야수,False,11,15,0.1333333333333333,0.235,0.133,0.368,0.0,0.2,0.191,4.0,0,0,2,2,0,0,2,0,5,0,-0.602,-0.14,0.757
2012,76430,김태혁,넥센,투수,False,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2017,76430,김태혁,넥센,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2020,76430,김태혁,키움,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2021,76430,김태혁,SSG,투수,False,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2023,76430,김태혁,롯데,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2024,76430,김태혁,롯데,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2025,76430,김태혁,롯데,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2021,67956,김태현,NC,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2011,60630,김태훈,KIA,,False,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,,1.0
2012,79847,김태훈,SK,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2015,65040,김태훈,KT,외야수,False,22,43,0.2093023255813953,0.205,0.302,0.507,0.093,0.296,0.216,0.0,1,2,3,9,1,0,0,0,16,0,-0.484,,1.0
2016,79847,김태훈,SK,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2019,79847,김태훈,SK,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2020,65040,김태훈,KT,외야수,False,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.2,0,0,0,0,0,0,0,0,1,0,-0.001,-0.08,1.0
2020,79847,김태훈,SK,,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2021,65040,김태훈,KT,외야수,False,44,87,0.2298850574712643,0.256,0.333,0.589,0.103,0.284,0.266,51.2,1,6,6,20,4,1,2,1,19,1,-0.273,-0.11,1.0
2021,62360,김태훈,키움,투수,False,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2021,79847,김태훈,SSG,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2022,62360,김태훈,키움,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2022,65040,김태훈,KT,외야수,False,7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.8,0,0,0,0,0,0,0,0,2,0,-0.281,-0.25,1.0
2023,65040,김태훈,삼성,외야수,False,11,21,0.0952380952380952,0.095,0.143,0.238,0.0479999999999999,0.167,0.097,-69.0,0,1,0,2,1,0,0,0,9,0,-0.429,-0.29,1.0
2023,62360,김태훈,삼성,투수,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2024,65040,김태훈,삼성,외야수,False,12,20,0.2,0.238,0.25,0.488,0.0499999999999999,0.235,0.223,19.9,0,1,2,4,1,0,0,1,3,0,-0.381,-0.17,1.0
2024,62360,김태훈,삼성,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2025,65040,김태훈,삼성,외야수,False,51,93,0.2365591397849462,0.26,0.312,0.572,0.075,0.299,0.258,45.7,2,8,4,22,1,0,3,0,24,1,-0.429,-0.3,1.0
2025,55995,김태훈,NC,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2025,62360,김태훈,삼성,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2026,65040,김태훈,삼성,외야수,False,4,7,0.1428571428571428,0.25,0.286,0.536,0.143,0.167,0.245,35.3,0,0,0,1,1,0,1,0,1,0,-0.144,-0.04,0.757
2024,54263,김택연,두산,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2025,54263,김택연,두산,투수,False,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2015,65343,김택형,넥센,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2016,65343,김택형,넥센,투수,False,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.72,0.0,0,0,0,0,0,0,1,0,0,0,0.015,,1.0
2021,65343,김택형,SSG,투수,False,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2022,65343,김택형,SSG,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2025,65343,김택형,SSG,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2014,64300,김하성,넥센,유격수,False,60,48,0.188,0.298,0.396,0.694,0.208,0.206,0.309,0.0,2,7,17,9,2,1,8,0,13,4,-0.607,,1.0
2015,64300,김하성,넥센,유격수,True,140,511,0.2896281800391389,0.362,0.489,0.851,0.199,0.337,0.37,0.0,19,73,89,148,35,5,56,5,115,22,-0.434,,1.0
2016,64300,김하성,넥센,유격수,True,144,526,0.2813688212927757,0.358,0.477,0.835,0.1959999999999999,0.297,0.363,0.0,20,84,92,148,29,7,60,6,80,28,0.736,,1.0
2017,64300,김하성,넥센,유격수,True,141,526,0.3022813688212927,0.376,0.513,0.889,0.211,0.306,0.393,114.3,23,114,90,159,36,3,58,8,65,16,1.946,4.53,1.0
2018,64300,김하성,넥센,유격수,True,129,511,0.2876712328767123,0.358,0.474,0.832,0.186,0.306,0.364,98.7,20,84,95,147,27,4,54,5,81,8,-0.376,2.66,1.0
2019,64300,김하성,키움,유격수,True,139,540,0.3074074074074074,0.389,0.491,0.88,0.184,0.328,0.388,141.8,19,104,112,166,38,2,70,7,80,33,2.705,5.55,1.0
2020,64300,김하성,키움,유격수,True,138,533,0.3058161350844278,0.397,0.523,0.92,0.217,0.304,0.407,152.6,30,109,111,163,24,1,75,8,68,23,2.463,6.42,1.0
2016,64960,김학성,NC,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2022,50902,김한별,NC,내야수,False,24,21,0.0952380952380952,0.095,0.095,0.19,0.0,0.133,0.078,-81.1,0,0,0,2,0,0,0,0,6,0,-0.432,-0.55,1.0
2023,50902,김한별,NC,내야수,False,79,97,0.2164948453608247,0.262,0.237,0.499,0.0209999999999999,0.284,0.237,37.1,0,4,8,21,0,1,4,2,23,0,-0.764,-0.45,1.0
2024,50902,김한별,NC,내야수,False,40,44,0.3181818181818182,0.4,0.341,0.741,0.023,0.4,0.348,103.3,0,3,8,14,1,0,2,4,9,0,-0.167,0.24,1.0
2025,50902,김한별,NC,내야수,False,76,64,0.3125,0.371,0.344,0.715,0.0309999999999999,0.339,0.333,106.7,0,5,14,20,2,0,3,3,5,1,-0.301,0.47,1.0
2026,50902,김한별,NC,내야수,False,65,97,0.2371134020618557,0.378,0.299,0.677,0.062,0.311,0.343,105.7,0,7,23,23,6,0,15,7,23,2,0.102,0.73,0.757
2025,55221,김한중,두산,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2026,56595,김한홀,롯데,외야수,False,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-129.4,0,0,1,0,0,0,0,0,1,1,0.037,-0.01,0.757
2011,61404,김헌곤,삼성,외야수,False,11,12,0.0833333333333333,0.083,0.083,0.166,0.0,0.167,0.075,0.0,0,0,0,1,0,0,0,0,6,0,0.0,,1.0
2012,61404,김헌곤,삼성,외야수,False,10,18,0.1111111111111111,0.111,0.167,0.278,0.056,0.133,0.119,0.0,0,3,1,2,1,0,0,0,3,0,0.0,,1.0
2013,61404,김헌곤,삼성,외야수,False,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0.0,,1.0
2014,61404,김헌곤,삼성,외야수,False,76,123,0.2601626016260163,0.359,0.423,0.782,0.1629999999999999,0.29,0.346,0.0,3,20,17,32,5,3,13,6,20,2,0.365,,1.0
2017,61404,김헌곤,삼성,외야수,False,123,356,0.2640449438202247,0.331,0.388,0.719,0.124,0.279,0.32,74.8,9,47,51,94,13,2,29,8,45,11,-1.7029999999999998,1.35,1.0
2018,61404,김헌곤,삼성,외야수,True,141,513,0.3001949317738791,0.375,0.423,0.798,0.123,0.328,0.362,95.4,11,71,77,154,26,2,54,10,70,22,-2.525,4.24,1.0
2019,61404,김헌곤,삼성,외야수,True,114,411,0.2968369829683698,0.361,0.387,0.748,0.09,0.315,0.339,95.9,5,46,57,122,20,1,37,8,41,10,-1.621,2.98,1.0
2020,61404,김헌곤,삼성,외야수,False,97,254,0.2480314960629921,0.312,0.315,0.627,0.067,0.269,0.298,56.6,3,34,26,63,8,0,22,3,31,7,-1.848,0.53,1.0
2021,61404,김헌곤,삼성,외야수,False,118,317,0.2807570977917981,0.355,0.356,0.711,0.0749999999999999,0.313,0.335,100.9,4,27,38,89,8,2,34,5,46,5,-1.977,1.98,1.0
2022,61404,김헌곤,삼성,외야수,False,80,224,0.1919642857142857,0.224,0.241,0.465,0.0489999999999999,0.206,0.243,37.9,1,20,18,43,8,0,9,1,22,3,-2.852,-0.38,1.0
2023,61404,김헌곤,삼성,외야수,False,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.2,0,0,0,0,0,0,0,0,1,0,-0.043,-0.1,1.0
2024,61404,김헌곤,삼성,외야수,False,117,281,0.302491103202847,0.358,0.434,0.792,0.132,0.341,0.36,104.3,9,34,43,85,8,1,22,3,50,4,0.022,0.97,1.0
2025,61404,김헌곤,삼성,외야수,False,77,173,0.2254335260115607,0.286,0.295,0.581,0.0699999999999999,0.259,0.263,50.1,2,11,21,39,6,0,11,4,29,2,-1.843,-0.67,1.0
2026,61404,김헌곤,삼성,외야수,False,64,81,0.2716049382716049,0.302,0.321,0.623,0.0489999999999999,0.319,0.279,58.0,0,5,10,22,2,1,4,0,13,1,-0.469,-0.33,0.757
2013,77748,김혁민,한화,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2010,76290,김현수,두산,외야수,True,132,473,0.3171247357293869,0.414,0.531,0.945,0.214,0.321,0.405,0.0,24,89,88,150,29,0,78,6,64,4,0.0,,1.0
2011,76290,김현수,두산,외야수,True,130,475,0.3010526315789473,0.392,0.444,0.836,0.143,0.319,0.378,0.0,13,91,71,143,25,2,71,6,63,5,0.0,,1.0
2012,76290,김현수,두산,외야수,True,122,437,0.2906178489702517,0.358,0.382,0.74,0.091,0.312,0.333,0.0,7,65,47,127,17,1,46,3,50,6,0.0,,1.0
2013,76290,김현수,두산,외야수,True,122,434,0.3018433179723502,0.382,0.47,0.852,0.1679999999999999,0.32,0.373,0.0,16,90,63,131,23,1,62,2,71,2,0.0,,1.0
2014,76290,김현수,두산,외야수,True,125,463,0.3218142548596112,0.396,0.488,0.884,0.1659999999999999,0.325,0.396,0.0,17,90,75,149,26,0,53,7,45,2,3.426,,1.0
2015,76290,김현수,두산,외야수,True,141,512,0.326171875,0.438,0.541,0.979,0.215,0.323,0.423,0.0,28,121,103,167,26,0,101,8,63,11,4.708,,1.0
2018,76290,김현수,LG,외야수,True,117,453,0.3620309050772627,0.415,0.589,1.004,0.2269999999999999,0.377,0.432,176.1,20,101,95,164,39,2,47,1,61,1,2.765,6.47,1.0
2019,76290,김현수,LG,외야수,True,140,526,0.3041825095057034,0.37,0.437,0.807,0.133,0.316,0.355,138.2,11,82,75,160,37,0,54,6,52,3,1.522,4.6,1.0
2020,76290,김현수,LG,외야수,True,142,547,0.3308957952468007,0.397,0.523,0.92,0.192,0.332,0.4,158.0,22,119,98,181,35,2,63,2,53,0,3.818,6.78,1.0
2021,76290,김현수,LG,외야수,True,140,506,0.2845849802371542,0.376,0.435,0.811,0.15,0.279,0.365,128.5,17,96,70,144,23,1,77,3,42,3,0.891,3.73,1.0
2022,76290,김현수,LG,외야수,True,141,524,0.2862595419847328,0.375,0.473,0.848,0.187,0.287,0.37,138.2,23,106,78,150,25,2,71,5,62,2,1.153,4.66,1.0
2023,76290,김현수,LG,외야수,True,133,488,0.2930327868852459,0.364,0.383,0.747,0.09,0.314,0.341,114.3,6,88,53,143,22,2,58,1,53,2,0.399,2.6,1.0
2024,76290,김현수,LG,외야수,True,137,517,0.2940038684719536,0.357,0.418,0.775,0.124,0.326,0.343,103.2,8,69,61,152,36,2,47,9,76,6,-1.428,2.36,1.0
2025,76290,김현수,LG,외야수,True,140,483,0.2981366459627329,0.384,0.422,0.806,0.124,0.331,0.364,131.4,12,90,66,144,24,0,64,4,73,4,1.089,3.86,1.0
2025,69516,김현수,KIA,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2026,76290,김현수,KT,외야수,True,102,411,0.2798053527980535,0.346,0.404,0.75,0.124,0.299,0.337,98.6,9,69,50,115,24,0,41,3,52,0,1.406,1.75,0.757
2024,54166,김현종,LG,외야수,False,17,15,0.2,0.25,0.267,0.517,0.067,0.273,0.294,71.2,0,2,8,3,1,0,0,1,4,0,0.076,-0.01,1.0
2025,54166,김현종,LG,외야수,False,10,5,0.4,0.5,0.6,1.1,0.1999999999999999,0.5,0.477,210.6,0,0,3,2,1,0,1,0,1,0,0.016,0.09,1.0
2026,54166,김현종,LG,외야수,False,18,12,0.1666666666666666,0.167,0.167,0.334,0.0,0.25,0.15,-23.9,0,0,2,2,0,0,0,0,4,0,-0.092,-0.15,0.757
2020,66630,김현준,KIA,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2021,51417,김현준,삼성,외야수,False,13,4,0.25,0.25,0.25,0.5,0.0,0.25,0.225,24.4,0,0,2,1,0,0,0,0,0,0,-0.015,-0.03,1.0
2022,51417,김현준,삼성,외야수,False,118,363,0.2754820936639118,0.365,0.35,0.715,0.0749999999999999,0.353,0.338,109.4,0,22,57,100,19,4,45,6,80,6,-0.142,2.53,1.0
2023,51417,김현준,삼성,외야수,True,109,433,0.2748267898383372,0.327,0.346,0.673,0.0709999999999999,0.332,0.312,88.8,3,46,62,119,10,6,30,5,84,5,-1.473,1.49,1.0
2024,51417,김현준,삼성,외야수,False,79,183,0.2240437158469945,0.279,0.29,0.569,0.0659999999999999,0.299,0.271,50.7,0,11,23,41,10,1,11,4,49,2,-1.946,-0.13,1.0
2026,51417,김현준,삼성,외야수,False,23,35,0.2857142857142857,0.422,0.371,0.793,0.085,0.385,0.369,119.1,0,9,7,10,3,0,5,4,10,0,0.35,0.28,0.757
2018,68912,김형준,NC,포수,False,60,81,0.1604938271604938,0.236,0.173,0.409,0.0129999999999999,0.265,0.2,12.5,0,2,6,13,1,0,7,1,32,0,-1.13,-1.04,1.0
2019,68912,김형준,NC,포수,False,55,107,0.2242990654205607,0.278,0.327,0.605,0.103,0.272,0.27,60.7,2,9,13,24,5,0,8,0,24,0,-1.26,-0.09,1.0
2020,68912,김형준,NC,포수,False,44,72,0.3055555555555556,0.39,0.444,0.834,0.138,0.396,0.372,116.5,3,11,12,22,1,0,10,0,21,0,-0.383,0.54,1.0
2023,68912,김형준,NC,포수,False,26,72,0.2361111111111111,0.321,0.514,0.835,0.278,0.262,0.351,115.8,6,13,10,17,2,0,8,1,24,0,0.012,0.5,1.0
2024,68912,김형준,NC,포수,False,119,354,0.1949152542372881,0.285,0.373,0.658,0.178,0.261,0.285,59.5,17,50,39,69,12,0,45,2,144,0,-2.877,-0.31,1.0
2025,68912,김형준,NC,포수,False,127,362,0.2320441988950276,0.32,0.414,0.734,0.1819999999999999,0.3,0.325,97.6,18,55,51,84,10,1,45,3,126,3,-0.149,2.27,1.0
2026,68912,김형준,NC,포수,False,89,245,0.2408163265306122,0.323,0.408,0.731,0.1669999999999999,0.32,0.324,88.5,11,43,30,59,6,1,26,5,87,0,-0.847,0.94,0.757
2010,73827,김형철,KIA,,False,9,9,0.1111111111111111,0.111,0.111,0.222,0.0,0.167,0.1,0.0,0,0,1,1,0,0,0,0,3,0,0.0,,1.0
2017,67304,김혜성,넥센,내야수,False,16,16,0.188,0.235,0.313,0.548,0.125,0.3,0.241,18.6,0,2,1,3,2,0,1,0,6,0,-0.036,-0.13,1.0
2018,67304,김혜성,넥센,내야수,True,136,430,0.2697674418604651,0.328,0.367,0.695,0.0969999999999999,0.36,0.318,71.0,5,45,79,116,15,6,33,5,119,31,-0.902,0.63,1.0
2019,67304,김혜성,키움,내야수,False,122,348,0.2758620689655172,0.332,0.362,0.694,0.0859999999999999,0.36,0.311,83.0,0,32,57,96,16,7,29,2,85,20,-0.742,0.82,1.0
2020,67304,김혜성,키움,내야수,True,142,499,0.2845691382765531,0.345,0.399,0.744,0.114,0.336,0.339,101.6,7,61,80,142,24,6,46,2,94,25,-0.123,2.93,1.0
2021,67304,김혜성,키움,내야수,True,144,559,0.3041144901610018,0.372,0.367,0.739,0.063,0.356,0.342,104.5,3,66,99,170,20,3,65,1,97,46,-0.882,3.49,1.0
2022,67304,김혜성,키움,내야수,True,129,516,0.3178294573643411,0.373,0.403,0.776,0.085,0.37,0.358,123.7,4,48,81,164,18,7,47,0,83,34,-0.368,4.71,1.0
2023,67304,김혜성,키움,내야수,True,137,556,0.3345323741007194,0.396,0.446,0.842,0.1109999999999999,0.375,0.384,142.2,7,57,104,186,29,6,57,3,77,25,0.154,6.12,1.0
2024,67304,김혜성,키움,내야수,True,127,509,0.3261296660117878,0.383,0.458,0.841,0.132,0.35,0.371,117.1,11,75,90,166,26,4,47,4,62,30,0.748,4.07,1.0
2015,65653,김호령,KIA,외야수,False,103,257,0.2178988326848249,0.274,0.284,0.558,0.0659999999999999,0.318,0.25,0.0,1,21,31,56,10,2,15,5,83,11,-2.447,,1.0
2016,65653,김호령,KIA,외야수,True,124,453,0.2671081677704194,0.333,0.373,0.706,0.1059999999999999,0.329,0.32,0.0,8,41,72,121,18,3,36,10,104,19,-1.186,,1.0
2017,65653,김호령,KIA,외야수,False,98,90,0.2666666666666666,0.343,0.389,0.732,0.122,0.343,0.352,99.7,1,11,31,24,6,1,9,2,23,3,-0.6,0.69,1.0
2020,65653,김호령,KIA,외야수,False,89,138,0.2318840579710145,0.314,0.384,0.698,0.152,0.35,0.31,82.1,4,16,36,32,5,2,14,3,55,3,-0.814,0.41,1.0
2021,65653,김호령,KIA,외야수,False,62,130,0.2076923076923077,0.322,0.315,0.637,0.107,0.28,0.299,79.7,4,15,16,27,2,0,16,6,44,4,-1.173,0.48,1.0
2022,65653,김호령,KIA,외야수,False,54,77,0.2727272727272727,0.333,0.351,0.684,0.0779999999999999,0.37,0.306,89.3,1,8,21,21,1,1,7,0,22,2,-0.854,0.35,1.0
2023,65653,김호령,KIA,외야수,False,76,95,0.1789473684210526,0.25,0.253,0.503,0.074,0.298,0.226,29.1,0,6,16,17,7,0,8,1,38,1,-1.17,-0.5,1.0
2024,65653,김호령,KIA,외야수,False,64,59,0.135593220338983,0.239,0.22,0.459,0.0839999999999999,0.212,0.219,20.1,1,4,12,8,2,0,8,0,25,3,-0.214,-0.59,1.0
2025,65653,김호령,KIA,외야수,False,105,332,0.2831325301204819,0.359,0.434,0.793,0.151,0.378,0.35,118.6,6,39,46,94,26,3,34,6,94,12,-1.109,3.13,1.0
2026,65653,김호령,KIA,외야수,True,104,402,0.2636815920398009,0.311,0.42,0.731,0.1559999999999999,0.342,0.335,99.0,12,51,61,106,23,2,27,3,120,13,-1.477,2.82,0.757
2020,66113,김호은,LG,,False,69,103,0.2427184466019417,0.304,0.35,0.654,0.1069999999999999,0.264,0.31,99.0,2,11,12,25,5,0,7,2,14,0,0.292,0.31,1.0
2021,66113,김호은,LG,,False,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.0,0,0,0,0,0,0,0,0,4,0,-0.279,-0.22,1.0
2022,66113,김호은,LG,,False,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137.3,0,0,0,0,0,0,0,0,1,0,-0.068,-0.04,1.0
2018,64407,김호재,삼성,,False,10,6,0.1666666666666666,0.167,0.167,0.334,0.0,0.25,0.129,-45.4,0,0,1,1,0,0,0,0,2,0,-0.105,-0.2,1.0
2019,64407,김호재,삼성,,False,28,32,0.21875,0.242,0.25,0.492,0.031,0.28,0.223,13.3,0,0,1,7,1,0,1,0,7,0,-0.132,-0.07,1.0
2020,64407,김호재,삼성,,False,65,118,0.3220338983050847,0.416,0.39,0.806,0.068,0.378,0.374,107.8,1,10,19,38,5,0,16,3,19,2,-0.282,0.87,1.0
2021,64407,김호재,삼성,,False,87,75,0.2266666666666666,0.322,0.253,0.575,0.0259999999999999,0.274,0.266,53.1,0,7,9,17,2,0,9,2,14,0,-0.255,-0.21,1.0
2022,64407,김호재,삼성,,False,21,28,0.1428571428571428,0.172,0.179,0.351,0.036,0.211,0.192,1.1,0,1,1,4,1,0,1,0,9,0,-0.449,-0.28,1.0
2023,64407,김호재,삼성,,False,75,116,0.2155172413793103,0.254,0.276,0.53,0.06,0.253,0.252,44.6,0,9,6,25,7,0,6,0,17,2,-1.125,-0.29,1.0
2024,68269,김호준,두산,투수,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2025,68269,김호준,두산,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2024,54460,김호진,삼성,내야수,False,26,29,0.0689655172413793,0.125,0.069,0.194,0.0,0.105,0.102,-57.9,0,3,4,2,0,0,1,1,11,0,-0.531,-0.53,1.0
2025,54460,김호진,삼성,내야수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2010,79705,김회성,한화,,False,11,17,0.0,0.105,0.0,0.105,0.0,0.0,0.076,0.0,0,0,0,0,0,0,2,0,7,0,0.0,,1.0
2011,79705,김회성,한화,,False,37,49,0.1428571428571428,0.259,0.327,0.586,0.184,0.172,0.274,0.0,2,6,5,7,3,0,5,3,19,0,0.0,,1.0
2014,79705,김회성,한화,,False,59,140,0.2357142857142857,0.321,0.436,0.757,0.2,0.3,0.324,0.0,6,18,21,33,8,1,14,4,45,0,-0.819,,1.0
2015,79705,김회성,한화,,False,83,225,0.2088888888888889,0.321,0.484,0.805,0.275,0.203,0.341,0.0,16,35,36,47,10,2,28,10,58,2,-1.434,,1.0
2016,79705,김회성,한화,,False,28,45,0.2,0.345,0.267,0.612,0.067,0.276,0.295,0.0,1,8,12,9,0,0,9,2,17,0,0.042,,1.0
2017,79705,김회성,한화,,False,54,85,0.2352941176470588,0.343,0.388,0.731,0.153,0.283,0.324,79.2,3,13,10,20,4,0,13,2,24,0,0.474,0.13,1.0
2018,79705,김회성,한화,,False,58,85,0.2588235294117647,0.364,0.459,0.823,0.2,0.327,0.37,98.5,4,17,15,22,5,0,11,3,26,1,-0.092,0.54,1.0
2019,79705,김회성,한화,,False,58,104,0.2307692307692307,0.302,0.356,0.658,0.1249999999999999,0.269,0.291,70.7,3,18,7,24,4,0,11,0,24,2,-0.018,0.3,1.0
2020,79705,김회성,한화,,False,15,18,0.1666666666666666,0.304,0.222,0.526,0.0549999999999999,0.231,0.275,58.2,0,1,1,3,1,0,3,1,6,0,-0.248,-0.06,1.0
2010,76454,김효남,삼성,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2013,76454,김효남,LG,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2021,51344,김휘집,키움,내야수,False,34,70,0.1285714285714285,0.279,0.186,0.465,0.0569999999999999,0.17,0.229,28.9,1,8,9,9,1,0,13,2,23,1,-0.606,-0.68,1.0
2022,51344,김휘집,키움,내야수,False,112,333,0.2222222222222222,0.326,0.336,0.662,0.114,0.308,0.301,86.5,8,36,40,74,12,1,39,14,115,0,-2.507,0.98,1.0
2023,51344,김휘집,키움,내야수,False,110,369,0.2493224932249322,0.338,0.374,0.712,0.125,0.31,0.321,100.7,8,51,46,92,22,0,48,5,97,0,-1.954,1.61,1.0
2024,51344,김휘집,NC,내야수,True,140,488,0.2581967213114754,0.337,0.41,0.747,0.1519999999999999,0.305,0.332,90.8,16,73,78,126,24,1,52,10,119,4,-3.145,1.33,1.0
2025,51344,김휘집,NC,내야수,True,142,429,0.2494172494172494,0.349,0.42,0.769,0.1709999999999999,0.277,0.35,116.0,17,56,64,107,18,2,40,27,89,10,0.097,2.33,1.0
